num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi2,bima1,,complex1,model1,mogpl1,,
2,mapsi1,bima1,,il3,lrc4,mogpl4,,
3,mapsi4,bima1,,il1,lrc2,model1,,
4,mapsi4,bima1,,il1,lrc1,model1,,
5,bima1,,,lrc1,mogpl4,,,
6,,,,complex2,mogpl3,,,
7,mapsi1,bima1,,algav2,,,,
8,mapsi2,bima1,,complex1,model1,mogpl1,,
9,mapsi1,bima1,,il3,lrc2,model1,,
10,mapsi1,bima1,,il4,model1,mogpl1,,
11,mapsi2,bima1,,complex1,lrc1,mogpl4,,
12,mapsi1,bima1,,algav3,il4,mogpl4,,
13,mapsi4,bima1,,complex2,il4,mogpl1,,
14,mapsi2,bima1,,il1,lrc1,model1,,
15,mapsi4,bima1,,complex2,il4,mogpl1,,
