num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel1,ares1,,mogpl4,noyau4,pr2,,
2,rtel1,ares3,,mogpl4,noyau2,pr2,,
3,rtel2,ares2,,archi11,,,,
4,rtel1,ares1,,mogpl2,pr2,signal2,,
5,rtel1,ares2,,,,,,
6,,,,archi12,,,,
7,rtel1,ares2,,archi12,mogpl4,pr1,,
8,rtel2,ares3,,archi14,pr2,signal1,,
9,rtel2,ares3,,archi12,noyau3,signal1,,
10,rtel2,ares2,,archi14,noyau1,signal1,,
11,rtel1,ares1,,noyau2,pr2,signal2,,
12,rtel1,ares2,,noyau4,pr1,signal2,,
13,rtel1,ares2,,archi14,pr1,signal2,,
14,rtel1,ares1,,archi12,noyau3,pr3,,
15,rtel1,ares2,,noyau2,pr1,signal2,,
16,ares1,,,noyau4,pr4,,,
17,rtel2,ares3,,mogpl2,noyau3,signal1,,
18,rtel2,ares2,,archi11,mogpl1,signal2,,
19,rtel2,ares2,,mogpl2,noyau2,signal2,,
20,rtel2,ares3,,archi11,noyau3,pr3,,
21,rtel1,ares1,,mogpl2,pr2,signal2,,
22,rtel1,ares3,,archi14,noyau2,pr2,,
23,rtel1,ares1,,noyau2,pr2,signal2,,
24,rtel2,ares3,,archi12,noyau3,signal1,,
25,rtel1,ares3,,mogpl4,noyau4,pr2,,
26,rtel2,ares2,,archi12,mogpl1,signal1,,
27,,,,archi11,noyau2,,,
28,rtel1,ares1,,noyau4,pr2,signal2,,
29,rtel1,ares3,,archi12,mogpl4,pr1,,
30,rtel2,ares3,,archi12,mogpl4,noyau3,,
31,,,,noyau4,pr4,,,
32,rtel2,ares3,,mogpl2,noyau3,signal1,,
33,rtel2,ares3,,archi12,pr2,signal1,,
34,rtel2,ares3,,archi14,noyau1,signal1,,
35,rtel1,ares3,,archi13,noyau1,pr4,,
36,ares1,,,archi11,mogpl1,,,
37,rtel2,ares3,,mogpl3,noyau3,signal1,,
38,rtel1,ares1,,mogpl2,noyau2,pr4,,
39,rtel2,ares3,,mogpl3,noyau3,signal1,,
40,rtel2,ares2,,archi11,noyau1,signal2,,
41,,,,mogpl3,pr4,,,
42,rtel1,ares1,,mogpl3,pr2,signal2,,
43,rtel2,,,,,,,
44,rtel1,ares2,,noyau4,pr1,signal2,,
45,,,,noyau4,signal2,,,
46,rtel2,ares3,,archi14,pr2,signal1,,
47,rtel1,ares2,,archi14,complex1,mogpl1,,
48,rtel2,ares2,,archi14,noyau1,signal1,,
49,rtel1,ares1,,mogpl2,pr2,signal2,,
50,rtel1,ares3,,archi12,mogpl4,pr1,,
