num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr1,noyau3,,archi14,ares3,dlp3,,
2,pr1,noyau2,,algav3,dlp2,mlbda4,,
3,,,,archi12,dlp3,mlbda3,,
4,pr3,noyau3,,archi14,ares3,il3,,
5,noyau3,,,,,,,
6,pr3,noyau1,,archi14,ares3,mlbda2,,
7,pr4,noyau1,,archi11,ares3,il4,,
8,pr4,noyau2,,ares3,dlp2,il4,,
9,pr4,noyau1,,algav2,ares2,il5,,
10,pr3,,,il4,mlbda3,,,
11,pr4,noyau1,,ares1,dlp2,mlbda3,,
12,pr3,noyau3,,algav3,archi14,il2,,
13,pr2,noyau2,,ares3,dlp3,il5,,
14,pr1,noyau2,,dlp2,,,,
15,pr4,noyau1,,algav2,ares2,il5,,
16,pr4,noyau4,,algav1,ares3,il4,,
17,pr3,noyau2,,archi11,ares3,il4,,
18,pr1,noyau3,,algav3,archi12,dlp3,,
19,pr1,noyau1,,archi13,ares3,dlp3,,
20,pr2,noyau2,,ares3,dlp3,il5,,
21,pr4,,,algav1,,,,
22,pr1,noyau3,,archi11,,,,
23,pr3,noyau1,,dlp1,il1,mlbda3,,
24,pr4,noyau2,,algav2,dlp2,mlbda2,,
25,pr3,noyau1,,ares1,dlp2,mlbda3,,
26,pr2,noyau4,,algav3,dlp3,il2,,
27,pr2,noyau1,,ares3,dlp3,il5,,
28,pr1,noyau4,,algav1,dlp3,mlbda3,,
29,pr2,noyau1,,ares3,dlp3,il5,,
30,pr2,noyau2,,ares1,dlp1,,,
31,,,,il2,,,,
32,pr1,noyau4,,dlp3,,,,
33,pr4,noyau4,,,,,,
34,pr4,noyau2,,archi11,ares3,il4,,
35,pr2,noyau4,,algav1,dlp3,il2,,
