num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr4,noyau2,,ares3,dlp2,il4,,
2,pr1,noyau1,,algav3,dlp2,mlbda1,,
3,noyau2,,,mlbda3,,,,
4,pr1,noyau2,,archi13,ares3,dlp3,,
5,pr3,noyau4,,algav1,ares1,mlbda3,,
6,pr3,noyau1,,dlp2,il1,mlbda3,,
7,pr1,noyau2,,algav2,archi14,dlp3,,
8,pr1,noyau1,,algav3,archi14,ares2,,
9,pr4,noyau1,,archi11,ares1,mlbda3,,
10,pr4,noyau2,,ares3,dlp1,il4,,
11,pr1,noyau1,,archi14,ares2,dlp3,,
12,pr3,noyau4,,algav1,ares1,mlbda3,,
13,,,,ares3,dlp3,il5,,
14,pr2,noyau1,,algav2,dlp2,il1,,
15,pr2,noyau2,,ares3,il5,,,
16,pr4,noyau1,,archi11,ares3,il4,,
17,pr4,noyau2,,archi11,ares3,il4,,
18,pr3,noyau1,,aresX,dlp2,mlbda3,,
19,pr3,noyau4,,algav1,il4,mlbda3,,
20,pr2,noyau1,,ares3,dlp3,il5,,
21,pr4,noyau2,,dlp2,il4,mlbda3,,
22,pr4,noyau4,,algav1,aresX,mlbda3,,
23,noyau1,,,archi14,il2,mlbda3,,
24,pr1,noyau3,,algav1,archi14,,,
25,pr3,noyau2,,algav2,archi14,mlbda2,,
26,pr4,noyau1,,ares3,dlp1,il4,,
27,pr3,noyau2,,ares3,dlp2,il4,,
28,pr3,noyau2,,archi11,il4,mlbda1,,
29,pr3,noyau3,,dlp1,il2,,,
30,pr4,noyau1,,dlp2,il4,mlbda3,,
31,noyau1,,,algav2,dlp1,mlbda2,,
32,pr4,noyau1,,dlp2,,,,
33,pr1,noyau2,,ares3,dlp2,mlbda4,,
34,pr4,noyau1,,archi11,ares3,il4,,
35,pr4,noyau4,,ares3,il4,,,
