num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel2,ares2,,archi14,noyau1,signal2,,
2,ares1,,,complex2,noyau4,,,
3,rtel1,ares3,,mogpl3,noyau2,pr2,,
4,rtel2,ares3,,archi12,mogpl4,noyau3,,
5,rtel1,ares1,,noyau4,pr2,signal2,,
6,rtel1,ares1,,mogpl3,pr2,signal2,,
7,rtel1,ares1,,archi13,noyau2,pr3,,
8,rtel1,ares1,,mogpl3,pr2,signal2,,
9,rtel1,ares3,,archi12,mogpl4,pr2,,
10,rtel2,ares3,,archi12,pr2,signal1,,
11,rtel1,ares3,,archi12,noyau3,pr3,,
12,rtel2,ares3,,archi14,pr2,signal1,,
13,rtel2,,,mogpl3,signal2,,,
14,rtel2,ares3,,archi14,mogpl1,signal1,,
15,rtel2,ares2,,mogpl2,noyau2,signal1,,
16,rtel1,ares2,,noyau4,pr1,signal2,,
17,,,,noyau4,pr1,signal2,,
18,rtel1,ares1,,noyau2,pr2,signal2,,
19,rtel1,ares2,,complex1,noyau4,pr3,,
20,rtel1,ares1,,mogpl3,pr2,signal2,,
21,rtel1,ares1,,archi13,noyau1,pr4,,
22,rtel2,ares3,,archi13,noyau1,signal1,,
23,rtel1,ares3,,archi12,noyau3,pr3,,
24,rtel2,ares3,,mogpl3,noyau2,signal1,,
25,rtel1,ares2,,archi12,pr1,signal2,,
26,,,,archi11,noyau2,pr1,,
27,rtel2,ares3,,mogpl2,noyau3,signal1,,
28,rtel2,ares3,,archi11,mogpl4,noyau3,,
29,rtel2,ares2,,archi14,noyau1,signal2,,
30,rtel1,ares1,,noyau4,pr2,signal2,,
31,rtel2,ares3,,archi14,noyau3,signal1,,
32,rtel1,ares2,,mogpl4,noyau2,pr1,,
33,rtel1,ares2,,complex1,noyau4,pr3,,
34,rtel1,ares2,,complex1,noyau4,pr3,,
35,rtel2,ares3,,archi11,mogpl4,noyau3,,
36,rtel2,ares3,,archi14,noyau3,signal1,,
37,rtel1,ares1,,archi12,pr2,signal2,,
38,rtel1,ares3,,archi12,mogpl4,pr1,,
39,rtel2,ares2,,archi11,mogpl4,noyau2,,
40,rtel1,ares3,,archi12,mogpl4,pr2,,
41,rtel2,ares3,,archi13,mogpl1,signal1,,
42,rtel1,ares2,,complexX,pr1,signal2,,
43,rtel1,ares1,,mogpl3,pr2,signal2,,
44,rtel2,ares3,,archi12,noyau3,signal1,,
45,rtel2,ares3,,archi14,noyau3,signal1,,
46,rtel1,ares1,,mogpl2,noyau2,pr4,,
47,rtel2,ares3,,archi13,mogpl4,noyau2,,
48,rtel1,ares1,,mogpl3,noyau1,pr4,,
49,rtel2,ares3,,archi11,mogpl4,noyau3,,
50,rtel1,ares1,,noyau4,pr2,signal2,,
