num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr3,noyau3,,algav2,archi12,ares1,,
2,,,,ares3,dlp3,il4,,
3,pr4,noyau4,,aresX,il3,mlbda3,,
4,pr4,noyau4,,,,,,
5,pr2,noyau1,,archi14,dlp3,il2,,
6,pr1,noyau4,,algav1,dlp3,mlbda1,,
7,pr4,noyau4,,algav1,il4,mlbda3,,
8,pr4,noyau1,,ares1,dlp2,mlbda3,,
9,pr1,noyau2,,mlbda1,,,,
10,pr4,noyau4,,aresX,il3,mlbda3,,
11,pr3,noyau4,,algav1,il1,mlbda3,,
12,pr3,noyau1,,algav2,archi14,il1,,
13,pr3,,,ares3,dlp1,il4,,
14,pr2,noyau4,,algav1,ares1,dlp3,,
15,pr3,noyau2,,ares3,dlp2,il4,,
16,pr3,noyau1,,archi14,ares3,il4,,
17,noyau2,,,ares2,il5,,,
18,pr4,noyau1,,ares2,il5,mlbdaX,,
19,pr1,noyau2,,algav2,archi14,mlbda1,,
20,pr4,noyau1,,ares2,il5,mlbdaX,,
21,noyau3,,,algav2,archi14,,,
22,pr1,noyau4,,,,,,
23,pr4,noyau2,,aresX,il4,mlbda3,,
24,pr1,noyau3,,archi14,ares3,dlp3,,
25,pr4,noyau1,,algav2,ares1,dlp1,,
26,pr2,noyau1,,ares3,dlp3,il5,,
27,pr3,noyau1,,aresX,il2,mlbda3,,
28,pr2,noyau1,,archi14,dlp3,il1,,
29,pr4,,,algav1,ares1,dlp2,,
30,pr3,noyau1,,algav2,dlp1,mlbda1,,
31,pr1,noyau3,,algav3,archi14,dlp3,,
32,pr3,noyau4,,aresX,il3,mlbda3,,
33,pr3,noyau1,,ares3,dlp1,il4,,
34,pr3,noyau2,,ares3,dlp1,il4,,
35,pr3,noyau2,,algav3,ares2,il5,,
