num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,complex1,mlbda1,noyau4,pr3,
2,model1,,,ares1,mapsi2,noyau4,pr2,
3,model1,,,ares2,complex1,noyau2,pr3,
4,model1,,,complex2,dlp1,noyau2,pr1,
5,model1,,,archi13,complex1,dlp3,mapsi1,
6,model1,,,ares1,dlp2,pr2,,
7,model1,,,ares1,mapsi5,noyau3,pr3,
8,model1,,,ares2,complex1,noyau2,pr3,
9,model1,,,complex1,dlp1,noyau2,pr2,
10,model1,,,ares2,complex2,noyau4,pr1,
11,model1,,,dlp3,mapsi1,noyau4,pr1,
12,model1,,,archi11,complex2,noyau3,pr1,
13,model1,,,ares2,complex2,dlp1,noyau1,
14,model1,,,complex1,dlp3,mapsi1,pr2,
15,model1,,,dlp3,mapsi5,mlbda1,pr1,
16,model1,,,ares2,noyau4,pr3,,
17,model1,,,archi11,ares1,mapsi5,noyau3,
18,model1,,,ares1,dlp3,noyau2,,
19,model1,,,ares1,complex2,mapsi5,noyau3,
20,model1,,,ares2,complex1,mapsi3,noyau4,
21,model1,,,archi11,complex1,noyau2,pr2,
22,,,,archi11,ares2,complex1,mapsi5,
23,model1,,,ares2,complex1,dlp2,pr3,
24,,,,ares1,complex2,mapsi4,pr2,
25,model1,,,ares1,mlbdaX,noyau4,pr2,
