num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl3,lrc1,,il3,mapsi1,mlbda3,,
2,mogpl4,lrc1,,bima1,mapsi1,mlbda2,,
3,,,,complex2,il5,mapsi2,,
4,mogpl2,lrc4,,il1,mapsi3,,,
5,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
6,mogpl3,lrc2,,complex2,mapsi3,mlbda2,,
7,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
8,mogpl2,lrc1,,complex1,mapsi4,mlbda1,,
9,mogpl4,lrc1,,complex1,mapsi5,mlbda1,,
10,mogpl2,lrc3,,complex1,,,,
11,mogpl2,lrc2,,bimaX,mapsi1,mlbda2,,
12,mogpl2,lrc2,,complex1,mapsi1,mlbda4,,
13,mogpl4,lrc2,,aagb1,complex1,mapsi2,,
14,mogpl2,lrc1,,complex1,mapsi3,mlbda1,,
15,mogpl3,lrc2,,il1,mapsi3,mlbda4,,
16,mogpl4,lrc1,,complex1,mapsi5,mlbda1,,
17,mogpl1,,,bima1,il4,mlbda4,,
18,mogpl2,lrc2,,complex1,mapsi1,,,
19,mogpl3,,,complex1,,,,
20,mogpl1,lrc4,,bima1,mapsi4,mlbda4,,
21,mogpl4,lrc1,,complex1,mapsi5,mlbda1,,
22,mogpl2,lrc2,,aagb1,complex1,mapsi2,,
23,mogpl2,lrc1,,complex1,mapsi4,mlbda1,,
24,mogpl4,lrc1,,il3,mapsi5,mlbda1,,
25,mogpl4,lrc1,,complex1,mapsi5,mlbda1,,
26,mogpl2,lrc1,,aagb1,complex1,mapsi2,,
27,mogpl3,lrc1,,bimaX,mapsi1,mlbda2,,
28,mogpl3,,,il1,mapsi2,,,
29,mogpl4,lrc4,,bimaX,il3,,,
30,lrc2,,,bima1,complex2,,,
31,mogpl2,lrc3,,mlbda2,,,,
32,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
33,lrc3,,,complex2,,,,
34,mogpl4,lrc4,,il5,mapsi1,,,
35,mogpl1,lrc4,,mapsi2,mlbda1,,,
36,mogpl1,lrc4,,bimaX,mapsi5,mlbda1,,
37,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
38,mogpl2,lrc2,,bimaX,mapsi4,mlbda2,,
39,mogpl4,lrc1,,complex1,mapsi3,mlbda1,,
40,mogpl2,lrc1,,complex1,mapsi4,mlbda4,,
41,mogpl3,lrc2,,bimaX,complex1,mapsi4,,
42,mogpl4,lrc2,,complex1,mapsi5,mlbda1,,
43,mogpl1,lrc4,,il5,mapsi1,mlbda4,,
44,mogpl3,lrc2,,complex1,mapsi4,mlbda1,,
45,mogpl2,lrc2,,complex1,mapsi4,mlbda1,,
