num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi11,ares2,complex1,mapsi5,
2,model1,,,archi11,mapsi5,noyau3,pr1,
3,model1,,,complex1,mapsi4,noyau4,pr2,
4,model1,,,ares2,complex1,mapsi5,pr3,
5,model1,,,ares1,mapsi5,pr2,,
6,model1,,,archi11,complex1,mapsi5,noyau3,
7,model1,,,ares1,complex2,dlp2,pr2,
8,model1,,,ares1,complex2,dlp2,noyau2,
9,model1,,,aresX,complex1,noyau4,pr2,
10,model1,,,ares2,complex1,mapsi3,noyau4,
11,model1,,,archi12,ares1,dlp3,noyau3,
12,model1,,,complex1,dlp3,mapsi1,noyau4,
13,model1,,,dlp1,mapsi1,noyau3,,
14,model1,,,aresX,complex1,mapsi5,noyau3,
15,model1,,,archi11,complex1,noyau2,pr2,
16,model1,,,archi12,aresX,complex1,noyau3,
17,model1,,,ares1,noyau4,,,
18,model1,,,ares1,dlp2,noyau1,pr2,
19,model1,,,ares2,complex1,noyau4,pr3,
20,model1,,,archi11,ares1,noyau2,pr2,
21,model1,,,ares1,complex2,mapsi5,noyau3,
22,model1,,,ares1,complex2,dlp2,noyau2,
23,model1,,,complex2,noyau4,,,
24,model1,,,ares1,dlp1,noyau2,pr2,
25,model1,,,archi11,mapsi5,noyau3,pr1,
