num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr3,noyau2,,dlp2,il4,mlbda1,,
2,pr1,noyau4,,,,,,
3,pr1,noyau1,,algav3,archi13,dlp3,,
4,pr3,noyau1,,aresX,il5,mlbda1,,
5,pr3,noyau2,,dlp2,il1,mlbda3,,
6,pr1,noyau3,,algav3,archi12,,,
7,pr4,noyau4,,aresX,il4,mlbda3,,
8,pr1,noyau2,,archi14,dlp3,mlbda1,,
9,,,,dlp2,il2,mlbda4,,
10,pr4,noyau1,,ares3,dlp2,il4,,
11,pr3,noyau1,,algav3,archi14,mlbda1,,
12,pr3,noyau2,,archi11,il4,mlbda1,,
13,pr4,noyau1,,ares3,dlp1,il4,,
14,pr1,noyau3,,algav3,archi14,dlp3,,
15,pr4,noyau1,,dlp2,il4,mlbda3,,
16,noyau4,,,algav2,mlbda4,,,
17,pr3,noyau1,,algav3,il4,mlbda1,,
18,pr4,,,algav2,ares2,,,
19,pr4,noyau2,,ares1,dlp1,mlbda3,,
20,pr3,noyau2,,ares3,dlp2,il4,,
21,pr3,noyau2,,ares1,dlp2,mlbda3,,
22,pr3,noyau1,,dlp2,il4,,,
23,pr4,noyau4,,algav1,ares3,il4,,
24,noyau4,,,ares1,dlp3,mlbda3,,
25,noyau1,,,dlp3,il5,,,
26,pr3,noyau1,,dlp2,il2,mlbda3,,
27,pr1,noyau2,,archi11,ares3,mlbda4,,
28,pr3,noyau1,,archi11,ares3,il4,,
29,pr3,noyau2,,dlp1,il4,mlbda1,,
30,pr2,noyau2,,ares3,dlp3,il5,,
31,pr4,noyau1,,aresX,il5,mlbda3,,
32,noyau2,,,ares3,il5,,,
33,pr4,noyau2,,archi11,il4,mlbda1,,
34,pr1,noyau2,,,,,,
35,pr1,noyau2,,algav3,ares2,dlp3,,
