num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,ares1,complex2,dlp2,pr2,
2,model1,,,archi12,ares2,complex1,dlp3,
3,model1,,,complex1,mapsi5,pr3,,
4,model1,,,ares2,complex2,noyau2,pr1,
5,,,,complex1,mapsi5,pr4,,
6,model1,,,complex1,dlp2,noyau2,pr2,
7,,,,ares2,complex1,noyau4,pr3,
8,model1,,,ares1,complex2,noyau3,,
9,,,,complex1,mapsi4,noyau4,pr2,
10,model1,,,archi13,ares1,mapsi5,pr3,
11,model1,,,complex1,mapsi1,noyau3,pr3,
12,model1,,,archi11,ares2,complex1,pr3,
13,model1,,,ares2,complex1,dlp2,pr3,
14,model1,,,ares1,mapsi5,noyau3,pr3,
15,model1,,,complex1,pr2,,,
16,model1,,,archi11,ares1,complex2,pr2,
17,model1,,,archi12,ares2,complex1,dlp3,
18,model1,,,archi11,ares2,complex1,noyau1,
19,model1,,,complex1,dlp3,mapsi1,noyau4,
20,model1,,,complex1,dlp3,mapsi5,noyau3,
21,model1,,,ares2,complex2,noyau2,pr1,
22,,,,ares1,dlp1,pr4,,
23,model1,,,archi13,complex1,noyau2,pr3,
24,model1,,,ares2,mapsi2,noyau4,pr1,
25,model1,,,ares2,complex1,noyau4,pr3,
