num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel2,ares2,,archi12,mogpl1,signal1,,
2,rtel2,ares3,,archi12,pr2,signal1,,
3,rtel1,ares3,,mogpl3,noyau3,pr4,,
4,rtel1,ares3,,mogpl3,noyau3,pr1,,
5,rtel2,ares3,,archi14,pr2,signal1,,
6,rtel2,ares2,,mogpl3,noyau2,signal2,,
7,rtel2,ares2,,archi12,mogpl1,signal2,,
8,rtel1,ares1,,noyau2,pr2,signal2,,
9,rtel1,ares1,,noyau4,pr2,signal2,,
10,rtel1,ares3,,archi12,mogplX,pr1,,
11,rtel2,ares3,,archi11,mogpl4,noyau2,,
12,,,,mogpl3,signal2,,,
13,rtel1,ares3,,mogpl3,noyau1,pr4,,
14,rtel1,ares3,,archi14,noyau3,pr1,,
15,rtel2,ares3,,archi11,noyau3,pr3,,
16,rtel1,ares1,,mogpl3,noyau1,signal2,,
17,rtel1,ares1,,mogpl2,noyau3,pr4,,
18,rtel2,ares3,,mogpl3,noyau3,pr4,,
19,rtel2,ares3,,archi14,noyau3,signal1,,
20,,,,noyau1,pr2,signal1,,
21,rtel1,ares1,,noyau4,pr2,signal2,,
22,rtel1,ares1,,noyau4,pr2,signal2,,
23,,,,signal1,,,,
24,rtel2,ares3,,archi13,noyau1,signal1,,
25,rtel1,ares1,,mogpl3,pr2,signal2,,
26,,,,noyau4,pr1,,,
27,rtel1,ares2,,complex1,noyau2,pr4,,
28,,,,archi11,noyau1,,,
29,rtel2,ares3,,archi12,noyau3,signal1,,
30,rtel1,ares2,,complex1,noyau4,pr4,,
31,rtel1,ares3,,archi13,noyau2,pr1,,
32,,,,pr3,,,,
33,rtel1,ares1,,archi14,mogplX,pr2,,
34,,,,complex1,mogpl2,pr4,,
35,rtel2,ares3,,archi13,mogpl4,noyau1,,
36,ares1,,,mogpl3,,,,
37,rtel1,ares2,,complex1,mogpl2,pr4,,
38,rtel2,ares2,,archi14,noyau1,signal2,,
39,rtel2,ares2,,archi14,noyau2,signal1,,
40,rtel2,ares3,,archi12,pr2,signal1,,
41,rtel1,ares3,,archi12,mogpl4,pr1,,
42,rtel1,ares3,,archi12,mogpl4,pr2,,
43,rtel2,ares2,,archi14,mogpl1,signal2,,
44,rtel2,ares3,,archi14,noyau2,signal1,,
45,rtel1,ares1,,noyau4,pr2,signal2,,
46,rtel2,ares3,,archi14,mogpl1,signal1,,
47,rtel2,ares3,,mogpl2,noyau1,signal1,,
48,rtel1,ares1,,archi14,noyau3,signal2,,
49,rtel2,ares3,,archi13,noyau1,signal1,,
50,rtel1,ares1,,noyau4,pr2,signal2,,
