num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi4,bima1,,complex1,model1,mogpl1,,
2,mapsi2,bima1,,complex1,lrc2,mogpl4,,
3,mapsi1,bima1,,algav3,il4,mogpl1,,
4,mapsi1,bima1,,il3,lrc4,mogpl1,,
5,mapsi1,bima1,,il4,model1,mogpl1,,
6,mapsi4,bima1,,il2,lrc2,model1,,
7,mapsi2,bima1,,il4,model1,mogpl1,,
8,mapsi2,bima1,,complex2,,,,
9,mapsi4,bima1,,complex2,model1,mogpl1,,
10,mapsi4,bima1,,complex1,lrc1,mogpl4,,
11,mapsi1,bima1,,algav3,il4,mogpl1,,
12,bima1,,,il1,mogpl1,,,
13,mapsi1,bima1,,il4,model1,mogpl1,,
14,mapsi4,bima1,,complex2,il4,mogpl1,,
15,mapsi4,bima1,,il2,lrc4,mogpl1,,
