num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,ares2,complex2,noyau4,pr1,
2,model1,,,ares2,complex1,dlp1,pr3,
3,model1,,,ares2,complex1,noyau4,pr3,
4,model1,,,dlp2,mapsi1,noyau3,pr3,
5,model1,,,mapsi1,noyau4,pr3,,
6,model1,,,complex1,mlbda1,noyau4,pr3,
7,model1,,,complex1,noyau4,pr2,,
8,model1,,,ares2,complex2,dlp2,pr1,
9,,,,archi12,ares1,complex2,pr2,
10,,,,complex1,mapsi2,noyau4,pr3,
11,model1,,,complex1,mapsi3,pr2,,
12,model1,,,archi11,mapsi1,mlbda2,,
13,model1,,,ares2,complex1,dlp2,pr3,
14,model1,,,ares2,complex2,mapsi4,noyau4,
15,model1,,,ares2,complex1,mapsi5,pr3,
16,model1,,,ares2,complex1,dlp2,noyau1,
17,model1,,,archi11,complex1,mapsi5,noyau3,
18,model1,,,archi11,ares2,mapsi5,pr3,
19,model1,,,archi13,ares1,complex2,noyau2,
20,model1,,,complex1,mapsi1,noyau4,pr2,
21,model1,,,ares1,complex2,noyau4,pr2,
22,model1,,,ares1,complex2,noyau2,pr2,
23,model1,,,archi11,complex2,mapsi5,noyau3,
24,model1,,,ares2,mapsi4,pr3,,
25,model1,,,ares1,dlp3,noyau4,pr2,
