num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel1,ares3,,mogpl4,noyau4,pr1,,
2,rtel2,ares3,,archi12,pr2,signal1,,
3,ares3,,,pr3,,,,
4,rtel1,ares1,,noyau4,pr2,signal2,,
5,rtel2,ares2,,mogpl2,noyau2,signal2,,
6,rtel1,ares1,,mogpl3,noyau2,signal2,,
7,rtel2,ares2,,archi14,noyau2,signal2,,
8,rtel2,ares3,,pr3,,,,
9,rtel2,ares3,,archi13,mogpl1,signal1,,
10,rtel2,ares3,,mogpl3,noyau2,pr2,,
11,rtel2,ares3,,archi12,noyau3,pr3,,
12,,,,noyau4,pr1,signal1,,
13,rtel1,ares1,,mogpl3,pr2,signal2,,
14,rtel1,ares2,,complex1,mogpl4,noyau4,,
15,ares1,,,noyau1,signal1,,,
16,rtel1,ares1,,archi12,noyau3,signal2,,
17,,,,noyau2,pr1,signal1,,
18,rtel1,ares2,,archi12,complex1,pr3,,
19,rtel1,ares2,,mogpl2,pr1,signal2,,
20,,,,noyau3,pr4,,,
21,rtel2,ares3,,archi12,pr2,signal1,,
22,rtel2,ares3,,archi14,noyau1,signal1,,
23,rtel2,ares2,,archi14,mogpl1,signal1,,
24,rtel2,ares3,,archi11,mogpl4,noyau1,,
25,rtel1,ares2,,complex1,mogpl3,pr4,,
26,,,,archi11,mogpl4,noyau1,,
27,rtel1,ares2,,mogpl3,,,,
28,rtel1,ares3,,archi14,noyau1,pr2,,
29,rtel1,ares1,,mogpl2,pr2,signal2,,
30,rtel1,ares2,,complex1,mogpl2,noyau1,,
31,rtel1,ares1,,mogpl3,pr2,signal2,,
32,rtel2,ares3,,archi12,noyau3,signal1,,
33,rtel1,ares1,,archi13,noyau2,pr4,,
34,rtel2,ares3,,mogpl3,noyau3,signal1,,
35,rtel1,ares3,,mogpl3,noyau1,pr1,,
36,rtel2,ares3,,mogpl4,noyau1,pr2,,
37,ares1,,,,,,,
38,rtel1,ares1,,mogpl3,noyau2,signal2,,
39,rtel2,ares3,,mogpl2,noyau3,signal1,,
40,rtel1,ares2,,complex1,mogpl2,pr4,,
41,rtel2,ares3,,archi11,noyau2,pr4,,
42,rtel2,ares3,,archi12,mogpl4,pr2,,
43,rtel2,ares3,,mogpl3,noyau1,signal1,,
44,rtel2,ares3,,archi12,pr2,signal1,,
45,rtel1,ares1,,noyau4,pr2,signal2,,
46,rtel1,ares2,,archi14,complex1,noyau2,,
47,rtel1,ares1,,mogpl2,noyau3,pr4,,
48,rtel1,ares2,,complex1,mogpl3,noyau2,,
49,rtel1,ares1,,mogpl3,noyau3,signal2,,
50,rtel2,,,,,,,
