num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
2,maths4m0621,mapsi5,aagb1,lrc4,mogpl4,,,
3,maths4m0621,,,complex2,lrc3,,,
4,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
5,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
6,maths4m0621,mapsi4,,mogpl2,,,,
7,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
8,maths4m0621,mapsi5,aagb1,,,,,
9,maths4m0621,mapsi4,aagb1,bima1,lrc4,,,
10,maths4m0621,mapsi5,aagb1,complex2,il3,,,
11,mapsi5,aagb1,,il4,,,,
12,maths4m0621,mapsi4,aagb1,complex2,mogpl3,,,
13,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
14,maths4m0621,mapsi4,aagb1,il5,lrc4,,,
15,,,,bima1,il1,,,
16,maths4m0621,mapsi3,aagb1,il5,mogpl4,,,
17,maths4m0621,mapsi2,aagb1,bimaX,il5,,,
18,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
19,maths4m0621,,,il3,mogpl3,,,
20,maths4m0621,mapsi4,aagb1,lrc4,mogpl3,,,
21,maths4m0621,mapsi4,aagb1,bimaX,il5,,,
22,maths4m0621,mapsi5,aagb1,complex2,mlbdaX,,,
23,maths4m0621,mapsi4,aagb1,bimaX,mlbdaX,,,
24,maths4m0621,mapsi4,aagb1,lrc4,mogpl3,,,
25,maths4m0621,mapsi5,aagb1,bimaX,mlbdaX,,,
