num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi4,bima1,,complex1,lrc2,model1,,
2,mapsi1,bima1,,algav3,il4,mogpl1,,
3,mapsi4,bima1,,algavX,il2,model1,,
4,mapsi1,bima1,,mogpl1,,,,
5,mapsi1,bima1,,complex1,lrc2,mogpl4,,
6,,,,complex1,lrc3,,,
7,mapsi4,bima1,,lrcX,model1,mogpl1,,
8,mapsi1,bima1,,algavX,model1,mogpl1,,
9,mapsi1,bima1,,il3,lrc2,mogpl4,,
10,,,,model1,mogpl3,,,
11,mapsi2,bima1,,il1,mogpl1,,,
12,mapsi1,bima1,,lrc1,model1,,,
13,mapsi1,bima1,,mogpl1,,,,
14,mapsi1,bima1,,lrc4,modelX,mogpl4,,
15,mapsi2,bima1,,il1,lrc4,mogpl1,,
