num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda4,,,mogpl2,,,,
2,mlbda4,lrc2,,bima1,il3,mapsi1,,
3,mlbda4,lrc1,,il3,mapsi1,mogpl2,,
4,mlbda1,lrc2,,complex1,mapsi5,mogpl4,,
5,mlbda3,lrc1,,il2,mapsi3,mogpl2,,
6,mlbda2,lrc1,,mapsi2,model1,mogpl3,,
7,mlbda4,lrc2,,il3,mapsi1,mogpl3,,
8,mlbda1,lrc4,,il5,mapsi3,mogpl1,,
9,mlbda4,lrc1,,il2,mapsi3,mogpl3,,
10,mlbda2,lrc1,,mapsi1,model1,mogpl2,,
11,lrc3,,,il5,,,,
12,mlbda4,lrc2,,il2,mapsi2,mogpl2,,
13,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
14,mlbda1,lrc1,,il3,mapsi5,mogpl4,,
15,mlbda1,lrc3,,il3,model1,mogpl2,,
16,mlbda1,lrc2,,il3,mapsi5,model1,,
17,mlbda3,lrc1,,il1,mapsi4,mogpl2,,
18,mlbda3,lrc1,,il2,mapsi3,mogpl3,,
19,mlbda2,lrc2,,complex2,mapsi5,model1,,
20,mlbda2,lrc1,,mapsi4,model1,mogpl3,,
21,mlbda4,lrc4,,il2,mapsi2,mogpl2,,
22,mlbda1,lrc1,,complex1,mapsi2,mogpl2,,
23,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
24,mlbda1,lrc4,,il5,mapsi3,mogpl1,,
25,mlbda3,lrc1,,il2,mapsi4,mogpl3,,
26,mlbda4,lrc2,,complex1,mapsi3,mogpl3,,
27,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
28,mlbda4,lrc1,,il2,mapsi4,mogpl3,,
29,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
30,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
31,mlbda1,lrc2,,il5,mapsi3,mogpl4,,
32,,,,mapsi5,mogpl1,,,
33,mlbda1,lrc2,,il3,mapsi5,model1,,
34,mlbda1,lrc2,,il5,mapsi4,mogpl4,,
35,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
36,mlbda1,lrc3,,il3,model1,mogpl3,,
37,mlbda3,lrc1,,il3,mapsi5,mogpl4,,
38,mlbda4,lrc4,,il3,mapsi1,mogpl1,,
39,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
40,mlbda1,lrc1,,il5,mapsi3,model1,,
