num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,,,,pr1,,,,
2,dlp1,algav3,,il2,lrc3,pr4,,
3,dlp2,algav3,,lrc3,mlbda4,pr1,,
4,dlp2,algav2,,il4,mlbda1,pr3,,
5,dlp2,algav3,,il2,pr2,,,
6,algav3,,,il5,,,,
7,,,,il5,pr4,,,
8,dlp1,algav2,,il2,mogpl4,pr2,,
9,dlp2,,,mlbda3,pr3,,,
10,dlp2,algav1,,mlbda3,mogpl4,pr1,,
11,dlp3,algav1,,il5,lrc2,mlbda3,,
12,dlp1,algav3,,il2,lrc3,pr4,,
13,dlp1,algav1,,il2,mlbda3,pr4,,
14,dlp1,algav1,,mlbda2,,,,
15,dlp3,algav2,,il5,lrc3,mlbda1,,
16,dlp2,algav1,,il1,lrcX,prX,,
17,dlp3,algav2,,archi14,lrc1,mlbda2,,
18,dlp1,algav3,,il4,noyau2,pr3,,
19,dlp2,algav2,,il2,lrc3,mlbda4,,
20,dlp2,algav2,,il2,lrc3,pr4,,
21,dlp3,algav2,,lrc3,mlbda2,noyau4,,
22,algav1,,,mlbda1,noyau4,pr1,,
23,dlp3,algav1,,mlbda3,noyau4,pr1,,
24,dlp2,algav2,,il2,mogpl4,pr2,,
25,dlp1,algav3,,lrc3,mlbda4,pr1,,
26,dlp1,algav3,,il2,lrc3,pr4,,
27,dlp3,algav2,,il1,lrc3,noyau4,,
28,dlp2,algav2,,il1,pr3,,,
29,dlp2,algav2,,lrcX,mogpl4,prX,,
30,dlp3,algav3,,il5,lrc3,mlbda1,,
31,dlp2,algav2,,il1,lrc3,mogpl1,,
32,dlp2,algav1,,il1,mogpl4,pr2,,
33,dlp2,algav1,,lrcX,mlbda2,pr4,,
34,dlp2,algav1,,il1,mlbda3,pr4,,
35,dlp2,algav2,,il4,mlbda1,pr4,,
36,dlp3,algav1,,archi14,noyau3,pr1,,
37,dlp2,algav1,,complex1,mlbda1,pr4,,
38,dlp1,algav3,,il2,lrc3,mogpl1,,
39,dlp1,algav2,,il1,lrc3,pr3,,
40,algav3,,,lrc3,mlbda2,pr4,,
41,dlp3,,,il5,mlbda3,,,
42,dlp2,algav1,,il4,mlbda3,pr3,,
43,dlp1,algav3,,lrcX,mlbda2,prX,,
44,dlp1,algav2,,il1,lrc3,mlbda4,,
45,dlp1,algav3,,lrc3,,,,
46,dlp3,algav1,,lrc4,noyau4,pr1,,
47,dlp1,algav1,,il2,lrc1,mlbda4,,
48,dlp1,algav1,,il1,mlbda3,pr4,,
49,dlp1,algav3,,lrc1,,,,
50,dlp3,algav3,,lrc3,noyau4,pr1,,
51,dlp1,algav2,,il2,lrc3,mlbda4,,
52,dlp1,algav2,,il1,noyau3,pr4,,
53,dlp3,,,il1,lrc4,noyau4,,
54,algav1,,,il5,,,,
55,dlp1,algav2,,il1,lrc1,mlbda4,,
