num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
2,maths4m0621,mapsi5,aagb1,,,,,
3,maths4m0621,mapsi4,aagb1,bimaX,lrc4,,,
4,maths4m0621,mapsi1,,bima1,,,,
5,maths4m0621,mapsi2,aagb1,lrc4,mogpl3,,,
6,maths4m0621,mapsi4,aagb1,il5,,,,
7,maths4m0621,mapsi4,aagb1,bima1,complex2,,,
8,maths4m0621,mapsi5,aagb1,,,,,
9,mapsi2,aagb1,,bima1,lrc1,,,
10,maths4m0621,mapsi2,aagb1,il5,lrc4,,,
11,maths4m0621,mapsi3,aagb1,lrc4,mogpl2,,,
12,maths4m0621,mapsi2,aagb1,il5,lrc4,,,
13,aagb1,,,il4,mogpl2,,,
14,maths4m0621,mapsi2,aagb1,bimaX,lrc4,,,
15,maths4m0621,mapsi5,,mogpl4,,,,
16,maths4m0621,mapsi4,aagb1,bima1,lrc4,,,
17,maths4m0621,mapsi3,aagb1,lrc4,mogpl3,,,
18,maths4m0621,mapsi3,aagb1,il5,mogpl4,,,
19,maths4m0621,mapsi4,aagb1,lrc4,mogpl3,,,
20,maths4m0621,mapsi4,aagb1,complex2,il5,,,
21,maths4m0621,mapsi2,,lrc4,mogpl2,,,
22,maths4m0621,mapsi2,aagb1,bima1,complex2,,,
23,maths4m0621,aagb1,,bima1,lrc4,,,
24,,,,il4,mogpl3,,,
25,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
