num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi13,complex1,mapsi1,pr3,
2,model1,,,complex2,mapsi2,noyau3,pr1,
3,model1,,,complex2,mapsi5,noyau3,pr1,
4,model1,,,ares2,dlp3,noyau1,pr1,
5,model1,,,ares2,complex2,noyau4,pr1,
6,model1,,,ares1,mapsi3,pr3,,
7,model1,,,ares1,complex2,noyau4,pr2,
8,model1,,,ares2,complex2,mapsi3,prX,
9,model1,,,ares1,complex2,mapsi3,noyau4,
10,model1,,,complex1,noyau2,pr3,,
11,model1,,,complex1,mapsi4,noyau4,pr3,
12,model1,,,aresX,complex1,noyau4,prX,
13,model1,,,ares2,complex2,noyau4,pr1,
14,model1,,,archi13,dlp3,mapsi5,pr1,
15,model1,,,archi11,complex2,mapsi5,mlbda2,
16,model1,,,ares1,complex2,noyau4,pr2,
17,model1,,,ares1,complex2,mapsi2,noyau3,
18,model1,,,archi11,ares2,mapsi5,,
19,,,,ares1,mlbda3,pr4,,
20,model1,,,archi12,aresX,dlp3,prX,
21,,,,ares2,dlp2,noyau2,pr1,
22,model1,,,complex1,mapsi5,pr3,,
23,model1,,,archi12,aresX,complex1,prX,
24,model1,,,archi11,mapsi5,noyau3,,
25,model1,,,ares2,complex1,mapsi3,noyau4,
