num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr4,noyau2,,ares3,dlp2,il4,,
2,pr1,noyau1,,archi13,ares3,dlp3,,
3,pr1,noyau2,,mlbda4,,,,
4,pr1,noyau1,,algav3,dlp1,mlbda4,,
5,pr1,noyau1,,archi14,ares2,dlp3,,
6,,,,ares1,,,,
7,pr1,noyau1,,algav2,archi14,dlp3,,
8,pr3,noyau2,,archi11,il4,mlbda3,,
9,pr1,noyau2,,archi14,ares2,dlp3,,
10,pr4,noyau2,,ares3,dlp2,il4,,
11,,,,ares2,,,,
12,,,,ares3,il5,mlbda4,,
13,noyau1,,,ares1,mlbda3,,,
14,,,,il3,mlbda4,,,
15,pr1,noyau1,,archi14,ares2,dlp3,,
16,pr2,noyau1,,archi14,dlp3,il1,,
17,pr1,noyau1,,algav3,archi13,dlp3,,
18,pr3,noyau1,,ares3,il4,,,
19,pr4,noyau1,,dlp1,mlbda2,,,
20,pr3,noyau4,,algav1,ares3,il4,,
21,pr3,,,archi14,ares3,il3,,
22,,,,dlp1,il2,mlbda3,,
23,pr2,,,dlp3,il5,,,
24,pr3,noyau1,,archi14,il3,mlbda1,,
25,pr4,noyau4,,algav1,il2,mlbda3,,
26,pr2,noyau1,,archi14,dlp3,il2,,
27,pr3,noyau3,,algav3,archi14,ares1,,
28,pr4,noyau1,,,,,,
29,pr4,,,ares1,,,,
30,pr1,noyau4,,ares2,,,,
31,pr4,noyau2,,dlp2,il4,mlbda3,,
32,,,,dlp1,il1,,,
33,noyau4,,,ares2,,,,
34,pr1,noyau3,,archi12,ares3,dlp3,,
35,pr4,,,archi11,il2,mlbda3,,
