num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,dlp2,algav2,,il1,noyau2,pr2,,
2,dlp3,algav1,,il2,mlbda3,noyau4,,
3,dlp2,algav1,,il1,lrc1,mlbda3,,
4,dlp1,algav1,,lrc4,mlbda4,pr1,,
5,dlp3,algav3,,il2,lrc2,,,
6,dlp1,algav1,,il1,lrc4,mlbda4,,
7,dlp1,algav3,,lrc3,mogpl4,pr1,,
8,algav2,,,mlbda2,,,,
9,dlp3,algav2,,lrc3,mlbda2,noyau4,,
10,dlp3,algav3,,archi12,mlbda1,pr1,,
11,dlp3,algav2,,il2,lrc3,noyau4,,
12,dlp2,algav2,,il2,mogpl4,noyau2,,
13,dlp2,algav1,,il1,pr3,,,
14,,,,il5,lrc3,mlbda3,,
15,dlp3,algav3,,il4,mlbda1,noyau1,,
16,dlp1,algav3,,lrc3,mlbda1,pr4,,
17,,,,lrc3,noyau4,pr1,,
18,dlp1,algav1,,lrc4,mlbda4,,,
19,,,,il1,lrc3,,,
20,dlp2,algav1,,il2,pr4,,,
21,dlp3,algav1,,archi14,mlbda3,pr1,,
22,dlp1,algav1,,lrc4,mlbda4,pr1,,
23,dlp3,algav1,,il5,lrc2,mlbda3,,
24,dlp1,algav2,,il1,lrc3,pr4,,
25,dlp1,algav1,,il1,lrc4,pr3,,
26,dlp3,algav1,,il5,lrc4,mlbda1,,
27,dlp1,algav2,,il1,lrc3,pr4,,
28,dlp3,algav1,,lrc4,noyau4,pr1,,
29,dlp2,algav1,,il1,mlbda3,pr4,,
30,dlp1,algav1,,il2,mlbda3,pr3,,
31,dlp1,algav1,,pr1,,,,
32,dlp1,algav2,,il1,lrc3,pr3,,
33,dlp3,algav1,,archi14,il2,mlbda3,,
34,dlp1,algav3,,il1,lrc3,pr4,,
35,dlp1,algav1,,il2,mlbda3,pr3,,
36,dlp1,algav2,,lrc3,mlbda2,mogpl1,,
37,dlp1,algav3,,lrc3,mlbda4,pr1,,
38,dlp1,algav1,,il1,mogpl4,pr2,,
39,dlp1,algav1,,mlbda1,mogpl4,pr1,,
40,dlp1,algav2,,mlbda1,,,,
41,dlp1,algav1,,il1,mlbda3,pr3,,
42,dlp3,algav1,,mlbda3,noyau4,pr1,,
43,dlp2,algav2,,lrc1,,,,
44,dlp1,algav1,,il4,mlbda1,pr3,,
45,,,,il5,lrc3,pr3,,
46,dlp2,algav1,,il4,mlbda3,pr4,,
47,dlp1,algav2,,mlbda2,noyau1,pr4,,
48,dlp3,algav1,,complex1,ilX,lrc2,,
49,dlp1,algav1,,il2,mlbda3,pr4,,
50,dlp1,algav1,,il2,mlbda3,pr4,,
51,dlp1,algav1,,mlbda1,,,,
52,dlp1,algav1,,lrc4,mlbda2,pr3,,
53,dlp2,algav2,,il2,lrc3,pr4,,
54,algav1,,,il5,mlbda3,mogpl1,,
55,algav2,,,,,,,
