num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,mogpl1,,,,
2,mapsi4,bima1,,complex2,il4,model1,,
3,mapsi1,bima1,,il3,model1,mogpl1,,
4,mapsi1,bima1,,algav3,ilX,lrc2,,
5,mapsi5,,,complex2,mogpl1,,,
6,mapsi1,bima1,,algav2,lrc2,mogpl4,,
7,mapsi1,bima1,,algav2,il4,mogpl1,,
8,mapsi4,bima1,,complex2,il4,mogpl1,,
9,bima1,,,complex1,,,,
10,mapsi4,bima1,,il1,lrc2,mogpl4,,
11,mapsi4,bima1,,complex2,ilX,lrc2,,
12,mapsi1,bima1,,il3,lrc2,model1,,
13,mapsi1,bima1,,il3,lrc2,mogpl4,,
14,bima1,,,complex1,,,,
15,mapsi1,bima1,,il3,lrc2,model1,,
