num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda2,lrc1,,mapsi3,model1,mogpl3,,
2,mlbda4,lrc1,,il3,mapsi1,mogpl2,,
3,mlbda1,lrc2,,il5,mapsi4,model1,,
4,mlbda1,lrc3,,il3,model1,mogpl1,,
5,mlbda4,lrc3,,,,,,
6,mlbda2,lrc2,,bimaX,mapsi4,mogpl3,,
7,mlbda3,,,il1,,,,
8,mlbda4,lrc1,,il3,mapsi1,mogpl3,,
9,mlbda4,lrc4,,il3,mapsi1,mogpl1,,
10,mlbda2,lrc2,,complex2,ilX,mapsi2,,
11,mlbda2,lrc2,,complex2,mapsi5,model1,,
12,,,,il4,mapsi1,,,
13,mlbda1,lrc2,,complex1,mapsi5,model1,,
14,mlbda1,lrc1,,il3,mapsi5,model1,,
15,mlbda4,lrc1,,il3,mapsi1,mogpl3,,
16,mlbda4,lrc4,,il3,mapsi5,mogpl1,,
17,mlbda2,lrc2,,mapsi1,mogpl3,,,
18,mlbda1,lrc3,,complex1,model1,mogpl2,,
19,mlbda1,lrc3,,il3,model1,mogpl1,,
20,mlbda1,lrc1,,il3,mapsi5,model1,,
21,mlbda2,lrc2,,complex2,ilX,mapsi2,,
22,mlbda4,lrc1,,,,,,
23,mlbda2,lrc2,,complex2,mapsi3,model1,,
24,mlbda4,lrc3,,,,,,
25,mlbda4,lrc1,,il3,mapsi1,mogpl2,,
26,mlbda4,lrc2,,il3,mapsi1,mogpl2,,
27,mlbda2,lrc1,,bima1,mapsi1,,,
28,mlbda2,lrc3,,model1,mogpl2,,,
29,mlbda4,lrc1,,il3,mapsi1,mogpl2,,
30,,,,il2,model1,mogpl1,,
31,mlbda4,lrc2,,bima1,il1,mapsi4,,
32,mlbda4,lrc2,,bima1,il1,mapsi4,,
33,mlbda4,lrc3,,bimaX,complex1,mogpl1,,
34,mlbda4,lrc4,,il3,mapsi1,mogpl1,,
35,mlbda4,lrc4,,il3,mapsi1,mogpl1,,
36,mlbda3,,,bima1,il1,mogpl1,,
37,mlbda2,lrc1,,complex2,ilX,mapsi2,,
38,mlbda4,lrc1,,il3,mapsi1,mogpl2,,
39,mlbda4,lrc3,,il1,mogpl2,,,
40,mlbda4,lrc1,,il3,mapsi1,mogpl2,,
