num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,ares2,dlp3,mapsi5,pr1,
2,model1,,,mapsi3,pr3,,,
3,model1,,,complex1,noyau4,,,
4,model1,,,archi13,complex2,mapsi5,pr1,
5,model1,,,ares2,complex1,mapsi4,noyau4,
6,model1,,,archi11,complex2,noyau2,,
7,model1,,,complex1,dlp1,mapsi1,pr2,
8,model1,,,ares1,dlp3,mapsi5,noyau3,
9,model1,,,ares2,complex1,dlp3,mapsi5,
10,model1,,,archi13,complex2,mapsi5,pr1,
11,model1,,,ares2,complex1,dlp3,mapsi5,
12,model1,,,archi13,dlp3,noyau2,pr1,
13,model1,,,archi13,ares1,dlp3,mapsi5,
14,model1,,,noyau4,pr1,,,
15,model1,,,ares2,complex2,dlp2,,
16,model1,,,ares2,complex2,noyau4,pr1,
17,model1,,,aresX,complex1,mlbda1,pr3,
18,,,,ares2,complex1,pr4,,
19,model1,,,ares2,complex2,mapsi5,,
20,model1,,,ares2,complex2,noyau4,pr1,
21,model1,,,archi11,mapsi5,noyau3,pr1,
22,model1,,,archi11,ares2,complex1,noyau1,
23,model1,,,ares1,dlp2,pr2,,
24,model1,,,ares2,complex1,noyau4,pr3,
25,model1,,,ares2,complex1,noyau4,pr3,
