num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl1,lrc3,,bimaX,complex2,il5,,
2,mogpl4,lrc2,,bima1,complex1,mapsi4,,
3,mogpl4,lrc1,,aagb1,bima1,complex1,,
4,mogpl2,lrc3,,bimaX,il1,mlbda3,,
5,mogpl4,lrc2,,il2,mapsi5,mlbda3,,
6,mogpl3,lrc2,,bimaX,complex2,mapsi2,,
7,mogpl1,lrc3,,bimaX,complex1,mlbda1,,
8,mogpl2,lrc1,,il1,mapsi3,mlbda3,,
9,mogpl4,lrc3,,bimaX,il1,mlbda3,,
10,mogpl4,lrc4,,bima1,il3,mapsi1,,
11,,,,aagb1,mapsi2,,,
12,mogpl4,lrc1,,complex1,mapsi2,mlbda1,,
13,mogpl3,lrc1,,complex2,ilX,mapsi2,,
14,lrc1,,,complex2,il5,mapsi2,,
15,mogpl2,lrc3,,complex1,mlbda4,,,
16,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
17,mogpl3,lrc2,,il1,mapsi2,mlbda3,,
18,mogpl3,lrc2,,il1,mapsi4,mlbda4,,
19,mogpl4,lrc2,,aagb1,mapsi3,mlbdaX,,
20,mogpl4,lrc1,,il1,mapsi5,mlbda3,,
21,mogpl3,lrc1,,bimaX,complex2,mapsi2,,
22,mogpl1,lrc3,,bimaX,complex2,il5,,
23,mogpl2,lrc3,,,,,,
24,mogpl4,lrc4,,bima1,il1,mapsi2,,
25,mogpl3,lrc1,,bimaX,complex2,,,
26,mogpl4,lrc1,,bima1,mapsi4,mlbda1,,
27,mogpl2,lrc2,,complex1,mapsi1,mlbda4,,
28,lrc2,,,bima1,il1,mapsi2,,
29,mogpl4,lrc1,,bima1,mapsi4,mlbda1,,
30,mogpl4,lrc4,,mapsi5,mlbda1,,,
31,mogpl2,lrc2,,complex1,mapsi1,mlbda4,,
32,mogpl4,lrc4,,bima1,il1,mapsi4,,
33,mogpl1,lrc3,,aagb1,complex2,il5,,
34,mogpl4,lrc1,,bima1,complex1,,,
35,lrc2,,,complex2,il5,mapsi2,,
36,mogpl3,lrc3,,complex2,il3,mlbdaX,,
37,mogpl2,,,il4,mapsi3,mlbda3,,
38,,,,complex1,mapsi2,mlbda1,,
39,mogpl1,lrc4,,bima1,mapsi4,mlbda1,,
40,mogpl4,lrc4,,mapsi1,,,,
41,mogpl1,lrc4,,bima1,mapsi4,mlbda1,,
42,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
43,mogpl1,lrc3,,complex2,il3,mlbdaX,,
44,mogpl1,lrc3,,bimaX,complex2,il5,,
45,mogpl4,lrc1,,bima1,complex1,mapsi2,,
