num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda4,lrc1,,il1,mapsi4,mogpl2,,
2,mlbda3,lrc2,,il2,mapsi4,mogpl2,,
3,mlbda1,lrc1,,il5,mapsi4,model1,,
4,mlbda3,lrc1,,il1,mapsi3,mogpl2,,
5,mlbda1,lrc1,,il5,mapsi4,model1,,
6,mlbda2,lrc1,,mapsi1,model1,mogpl2,,
7,mlbda1,lrc4,,il5,mapsi3,mogpl1,,
8,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
9,,,,complex2,il5,,,
10,mlbda4,lrc4,,il3,mapsi1,mogpl2,,
11,mlbda2,lrc2,,bima1,mapsi1,mogpl4,,
12,mlbda1,lrc3,,il5,model1,mogpl1,,
13,mlbda4,lrc2,,bima1,il1,mapsi4,,
14,mlbda2,lrc4,,,,,,
15,mlbda1,lrc1,,il5,mapsi4,mogpl4,,
16,mlbda4,lrc2,,bima1,il3,mapsi1,,
17,lrc2,,,bima1,il2,mogpl4,,
18,mlbda1,lrc1,,bimaX,il3,mogpl3,,
19,mlbda2,lrc2,,mapsi2,model1,mogpl3,,
20,mlbda2,lrc2,,complex2,mapsi3,mogpl3,,
21,mlbda1,lrc1,,bimaX,complex1,mogpl2,,
22,mlbda1,lrc1,,il5,mapsi4,mogpl4,,
23,mlbda4,lrc2,,bima1,il1,mapsi4,,
24,mlbda4,lrc1,,bimaX,il2,mapsi2,,
25,mlbda2,lrc1,,bima1,mapsi4,mogpl4,,
26,,,,mapsi2,mogpl2,,,
27,mlbda4,lrc1,,bimaX,il2,mapsi4,,
28,mlbda3,lrc1,,il2,mapsi5,mogpl4,,
29,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
30,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
31,mlbda1,lrc3,,model1,mogpl3,,,
32,mlbda1,lrc1,,il3,mapsi5,model1,,
33,mlbda1,lrc3,,il3,model1,mogpl3,,
34,mlbda2,lrc2,,complex2,mapsi2,mogpl3,,
35,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
36,mlbda1,lrc1,,il3,mapsi5,model1,,
37,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
38,mlbda2,lrc1,,bima1,mapsi1,mogpl4,,
39,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
40,mlbda3,lrc1,,il1,mapsi4,mogpl3,,
