num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,,,,il5,model1,,,
2,mapsi2,bima1,,complex2,il4,model1,,
3,,,,complex2,il5,mogpl1,,
4,mapsi1,bima1,,lrc2,mogpl4,,,
5,mapsi1,bima1,,il4,mogpl1,,,
6,mapsi4,bima1,,complex2,il4,mogpl1,,
7,mapsi2,bima1,,complex1,model1,mogpl1,,
8,mapsi4,bima1,,il1,lrc2,model1,,
9,mapsi2,bima1,,complex2,il4,model1,,
10,mapsi4,bima1,,il4,model1,mogpl1,,
11,mapsi2,bima1,,complex1,lrc2,mogpl4,,
12,mapsi2,bima1,,complex1,model1,mogpl1,,
13,mapsi1,bima1,,il3,lrc2,model1,,
14,mapsi4,bima1,,il1,lrc4,mogpl1,,
15,mapsi4,,,complex2,il5,model1,,
