num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,,,,noyau2,pr1,signal2,,
2,rtel1,ares1,,archi14,noyau2,pr3,,
3,rtel2,ares3,,mogpl4,noyau4,pr2,,
4,rtel2,ares3,,archi12,noyau3,signal1,,
5,rtel1,ares2,,noyau2,pr1,signal2,,
6,rtel1,ares2,,noyau4,pr1,signal2,,
7,rtel2,ares3,,archi14,pr2,signal1,,
8,rtel1,ares2,,complex1,mogpl4,noyau4,,
9,rtel2,ares3,,,,,,
10,rtel1,ares1,,archi13,noyau2,pr4,,
11,,,,mogpl4,noyau4,pr2,,
12,rtel2,ares2,,archi11,noyau1,signal2,,
13,rtel1,ares1,,mogpl3,pr2,signal2,,
14,rtel1,ares1,,mogpl3,pr2,signal2,,
15,rtel2,ares3,,archi14,pr2,signal1,,
16,rtel1,ares2,,archi12,mogpl4,pr1,,
17,rtel2,ares3,,archi13,mogpl1,signal1,,
18,rtel1,ares1,,archi13,noyau2,pr4,,
19,rtel1,ares2,,noyau4,pr1,signal2,,
20,,,,archi11,noyau3,pr1,,
21,rtel1,ares2,,noyau4,pr1,signal2,,
22,rtel2,ares2,,archi14,mogpl1,signal1,,
23,rtel2,ares2,,archi11,mogpl1,signal2,,
24,rtel1,ares2,,complex1,noyau2,pr4,,
25,rtel1,ares1,,mogpl3,noyau3,pr4,,
26,rtel2,ares2,,mogpl2,noyau2,signal1,,
27,rtel1,ares2,,complex1,mogpl4,noyau4,,
28,rtel1,ares2,,complex1,noyau2,pr4,,
29,rtel2,ares2,,archi14,noyau2,signal1,,
30,rtel1,ares3,,archi12,noyau3,pr1,,
31,rtel1,ares2,,,,,,
32,rtel2,ares3,,archi12,mogpl1,signal1,,
33,rtel1,ares1,,mogpl3,pr2,signal2,,
34,rtel2,ares3,,archi12,mogpl4,noyau3,,
35,rtel2,ares3,,archi12,pr2,signal1,,
36,rtel1,ares1,,mogpl3,pr2,signal2,,
37,rtel1,ares3,,mogpl3,noyau3,pr4,,
38,rtel2,,,noyau4,,,,
39,rtel1,ares3,,archi12,mogpl4,pr1,,
40,rtel1,ares1,,mogpl3,pr2,signal2,,
41,rtel2,ares3,,archi12,mogpl4,pr2,,
42,rtel2,ares3,,archi12,pr2,signal1,,
43,rtel1,ares3,,archi12,noyau3,pr1,,
44,rtel1,ares2,,complex1,noyau1,pr4,,
45,rtel2,ares2,,archi11,noyau1,pr4,,
46,rtel2,ares3,,noyau2,pr2,signal1,,
47,rtel2,ares3,,archi12,mogpl1,signal1,,
48,rtel2,ares2,,mogpl2,noyau2,signal2,,
49,,,,complex2,noyau4,pr1,,
50,rtel2,ares3,,archi11,mogpl4,noyau3,,
