num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl2,lrc3,,complex2,,,,
2,mogpl4,lrc1,,bima1,mapsi1,mlbda2,,
3,mogpl2,lrc1,,complex1,mapsi3,mlbda4,,
4,mogpl3,,,mlbda2,,,,
5,mogpl2,lrc2,,complex1,mapsi3,mlbda1,,
6,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
7,mogpl3,lrc2,,complex2,mapsi3,mlbda2,,
8,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
9,mogpl4,lrc1,,complex1,mapsi2,mlbda1,,
10,mogpl4,lrc2,,bima1,mlbda1,,,
11,mogpl3,lrc4,,il3,mapsi1,mlbda4,,
12,mogpl3,lrc1,,complex1,mapsi4,mlbda4,,
13,mogpl2,lrc4,,il3,mapsi1,mlbda4,,
14,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
15,lrc2,,,il1,mapsi5,,,
16,mogpl1,lrc3,,bimaX,complex1,mlbda1,,
17,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
18,mogpl1,,,mapsi3,mlbda3,,,
19,mogpl2,lrc3,,il3,mlbda1,,,
20,mogpl3,lrc1,,bimaX,complex1,mlbda1,,
21,mogpl2,lrc2,,aagb1,complex1,mapsi2,,
22,mogpl3,lrc1,,bimaX,complex2,mapsi4,,
23,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
24,mogpl4,lrc1,,bima1,complex1,mapsi1,,
25,mogpl2,lrc2,,complex1,mapsi4,mlbda4,,
26,mogpl4,lrc1,,bima1,complex1,mapsi4,,
27,mogpl3,lrc2,,il1,mapsi3,mlbda3,,
28,mogpl2,lrc1,,il3,mapsi1,mlbda3,,
29,mogpl4,lrc1,,complex1,mapsi5,mlbda1,,
30,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
31,mogpl1,,,bima1,complex1,mlbda1,,
32,mogpl4,lrc1,,complex1,mapsi5,mlbda1,,
33,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
34,mogpl1,lrc4,,bima1,mapsi4,mlbda1,,
35,mogpl4,lrc4,,bima1,il3,mapsi1,,
36,mogpl4,,,il4,mapsi5,,,
37,mogpl4,lrc4,,aagb1,il3,mapsi5,,
38,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
39,mogpl3,lrc1,,complex1,mapsi4,mlbda4,,
40,mogpl2,lrc3,,mlbda3,,,,
41,lrc2,,,bima1,il2,,,
42,mogpl2,lrc2,,complex1,mapsi4,mlbda4,,
43,mogpl1,lrc4,,il5,mapsi1,mlbda4,,
44,mogpl2,lrc2,,il3,mapsi1,mlbda4,,
45,mogpl2,lrc1,,il2,mapsi4,mlbda3,,
