num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl1,lrc4,,il3,mapsi5,mlbda1,,
2,mogpl1,lrc4,,bima1,mapsi4,mlbda4,,
3,mogpl4,lrc2,,il3,mapsi5,mlbda1,,
4,mogpl2,lrc1,,complex2,mapsi3,mlbda2,,
5,mogpl1,lrc3,,il5,,,,
6,mogpl3,lrc1,,complex1,mapsi4,mlbda4,,
7,mogpl3,lrc2,,aagb1,bimaX,mapsi2,,
8,mogpl2,lrc1,,complex1,mapsi2,mlbda1,,
9,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
10,mogpl2,lrc2,,complex2,mapsi2,mlbda2,,
11,mogpl1,,,bima1,mapsi2,mlbda2,,
12,mogpl4,lrc2,,bima1,mapsi1,mlbda2,,
13,mogpl2,lrc2,,il1,mapsi4,mlbda4,,
14,mogpl3,lrc2,,complex2,mapsi4,mlbda2,,
15,mogpl3,lrc2,,bimaX,il1,mapsi4,,
16,mogpl3,lrc2,,complex1,mapsi3,mlbda4,,
17,mogpl2,lrc1,,bimaX,complex1,mapsi2,,
18,mogpl4,lrc1,,bima1,complex1,mapsi1,,
19,mogpl3,lrc2,,il2,mapsi4,mlbda3,,
20,mogpl3,lrc2,,il3,mapsi1,mlbda4,,
21,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
22,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
23,lrc2,,,il2,mapsi3,mlbda3,,
24,mogpl2,lrc1,,complex2,mapsi4,mlbda2,,
25,mogpl3,lrc2,,complex1,mapsi2,mlbda1,,
26,mogpl2,lrc2,,bimaX,complex1,mapsi1,,
27,mogpl3,lrc4,,bimaX,il2,mapsi4,,
28,mogpl4,lrc1,,bima1,complex1,mapsi2,,
29,mogpl4,lrc2,,bima1,complex1,mapsi1,,
30,,,,complex2,il3,mapsi5,,
31,mogpl1,lrc4,,il2,mapsi5,mlbda4,,
32,mogpl1,lrc4,,bima1,il3,mlbda1,,
33,mogpl4,lrc2,,bima1,complex1,mapsi2,,
34,mogpl2,lrc2,,bimaX,mapsi4,mlbda2,,
35,mogpl1,lrc4,,bimaX,il1,mapsi2,,
36,mogpl3,lrc1,,aagb1,complex1,mapsi2,,
37,mogpl3,lrc1,,complex2,mapsi4,mlbda2,,
38,mogpl4,lrc1,,bima1,complex1,mapsi1,,
39,mogpl2,lrc2,,complex1,mapsi1,mlbda4,,
40,mogpl3,lrc2,,aagb1,complex1,mapsi4,,
41,mogpl1,,,il3,mapsi5,mlbda3,,
42,lrc3,,,complex1,mlbda1,,,
43,mogpl3,lrc2,,complex2,mapsi2,mlbda2,,
44,mogpl2,lrc1,,complex1,mapsi3,mlbda1,,
45,mogpl3,lrc2,,bimaX,complex1,mapsi1,,
