num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,algav3,il4,mogpl1,,
2,mapsi1,bima1,,il3,model1,mogpl1,,
3,mapsi1,bima1,,,,,,
4,mapsi1,bima1,,algav2,lrc2,mogpl4,,
5,,,,il5,lrc3,,,
6,mapsi2,bima1,,complex1,lrc1,model1,,
7,mapsi2,bima1,,complex1,lrc2,mogpl4,,
8,mapsi4,bima1,,complex1,lrc1,,,
9,bima1,,,il4,model1,mogpl1,,
10,mapsi1,bima1,,il4,model1,mogpl1,,
11,mapsi1,bima1,,il3,lrc2,mogpl4,,
12,bima1,,,complex2,il3,mogpl1,,
13,mapsi1,bima1,,il4,,,,
14,mapsi1,bima1,,model1,mogpl1,,,
15,mapsi4,bima1,,il1,lrc4,mogpl1,,
