num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda3,lrc1,,il5,mapsi1,mogpl4,,
2,mlbda4,lrc1,,il3,mapsi1,mogpl3,,
3,,,,mapsi2,mogpl3,,,
4,mlbda4,lrc2,,il5,mapsi1,,,
5,mlbda3,lrc1,,il1,mapsi3,mogpl2,,
6,lrc2,,,il3,mapsi1,mogpl2,,
7,mlbda2,lrc1,,complex2,mapsi4,mogpl3,,
8,mlbda4,lrc1,,complex1,mapsi1,mogpl2,,
9,mlbda1,lrc2,,il5,mapsi4,model1,,
10,mlbda1,lrc2,,bimaX,il5,model1,,
11,mlbda1,lrc3,,il5,model1,mogpl1,,
12,lrc4,,,il5,mapsi3,mogpl1,,
13,mlbda1,lrc3,,il5,model1,mogpl1,,
14,mlbda4,lrc2,,il3,mapsi1,mogpl2,,
15,,,,complex2,il5,,,
16,mlbda4,lrc1,,il1,mapsi4,mogpl2,,
17,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
18,mlbda3,lrc2,,il5,mapsi1,mogpl4,,
19,mlbda3,lrc2,,il5,mapsi1,mogpl4,,
20,mlbda1,,,il5,model1,mogpl1,,
21,mlbda1,lrc2,,il5,mapsi4,model1,,
22,lrc4,,,mapsi5,,,,
23,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
24,mlbda3,,,il5,mapsi3,,,
25,mlbda1,lrc3,,complex1,model1,mogpl3,,
26,mlbda4,lrc1,,bima1,il1,mapsi4,,
27,mlbda1,lrc3,,il5,model1,mogpl1,,
28,mlbda2,lrc3,,,,,,
29,mlbda2,lrc1,,bima1,mapsi1,mogpl4,,
30,mlbda3,lrc1,,il5,mapsi1,mogpl4,,
31,lrc3,,,mogpl2,,,,
32,mlbda1,lrc4,,il5,mapsi3,mogpl1,,
33,mlbda2,lrc3,,,,,,
34,mlbda1,lrc4,,il5,mapsi3,mogpl1,,
35,mlbda3,lrc1,,il5,mapsi1,mogpl4,,
36,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
37,mlbda3,lrc1,,il1,mapsi3,mogpl3,,
38,mlbda4,lrc4,,il3,mapsi1,mogpl3,,
39,mlbda3,lrc1,,il2,mapsi2,mogpl3,,
40,mlbda2,lrc1,,mapsi1,model1,mogpl3,,
