num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr3,noyau1,,algav3,archi14,il2,,
2,pr3,noyau4,,algav1,il4,mlbda3,,
3,pr1,noyau1,,algav3,archi13,dlp3,,
4,pr4,noyau2,,algav2,ares1,dlp1,,
5,pr1,noyau1,,algav2,dlp1,mlbda1,,
6,pr3,noyau4,,algav1,il1,mlbda3,,
7,pr4,noyau2,,dlp1,il2,mlbda3,,
8,pr3,noyau1,,algav2,il4,mlbda1,,
9,pr4,noyau2,,archi11,il4,mlbda3,,
10,pr2,noyau2,,ares3,dlp3,il5,,
11,noyau4,,,algav1,mlbda2,,,
12,pr4,,,algav1,ares2,il5,,
13,pr2,noyau1,,ares3,dlp3,il5,,
14,pr3,noyau1,,ares3,dlp1,mlbda2,,
15,pr1,noyau4,,algav3,,,,
16,pr3,noyau4,,algav2,il4,mlbda1,,
17,,,,dlp3,il2,,,
18,pr4,noyau3,,algav3,ares1,dlp2,,
19,pr4,noyau1,,dlp1,il1,mlbda3,,
20,pr3,noyau1,,algav2,archi14,mlbda2,,
21,pr4,noyau4,,algav1,ares3,il4,,
22,pr1,noyau1,,algav3,dlp2,mlbda4,,
23,pr3,noyau4,,algav1,il4,mlbda3,,
24,pr2,noyau2,,archi14,dlp3,il2,,
25,pr1,noyau1,,archi14,dlp3,mlbda3,,
26,pr4,,,ares3,dlp1,il4,,
27,pr4,noyau1,,dlp1,mlbda2,,,
28,noyau1,,,archi14,ares1,,,
29,pr1,noyau1,,archi14,mlbda3,,,
30,pr2,noyau4,,algav2,dlp3,il2,,
31,pr2,noyau4,,algav3,dlp3,il2,,
32,pr3,noyau2,,ares3,dlp2,il4,,
33,noyau3,,,,,,,
34,pr3,noyau1,,algav2,ares2,il5,,
35,pr3,noyau1,,archi14,ares3,il3,,
