num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda4,lrc1,,il3,mapsi1,mogpl3,,
2,mlbda1,lrc4,,il5,mapsi2,mogpl1,,
3,mlbda3,lrc2,,il1,mapsi2,mogpl2,,
4,mlbda1,lrc2,,il5,mapsi2,model1,,
5,mlbda1,lrc1,,complex1,mapsi3,mogpl2,,
6,mlbda4,lrc4,,bima1,il1,mapsi4,,
7,mlbda4,lrc2,,il3,mapsi1,mogpl3,,
8,mlbda1,lrc2,,complex1,mapsi4,mogpl3,,
9,mlbda2,lrc4,,bima1,mapsi4,mogpl1,,
10,mlbda1,lrc4,,il5,mapsi2,mogpl1,,
11,mlbda3,,,il3,mapsi5,mogpl1,,
12,mlbda4,lrc4,,il3,mapsi5,mogpl1,,
13,mlbda3,lrc1,,bima1,il1,mapsi2,,
14,mlbda4,lrc1,,il3,mapsi5,,,
15,mlbda2,lrc2,,mapsi3,model1,mogpl2,,
16,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
17,mlbda2,lrc2,,mapsi2,model1,mogpl3,,
18,mlbda1,lrc2,,il3,mapsi5,model1,,
19,mlbda2,lrc2,,mapsi1,mogpl2,,,
20,mlbda4,lrc4,,bima1,il3,mapsi1,,
21,lrc1,,,mapsi5,,,,
22,mlbda3,lrc2,,il5,mapsi1,mogpl4,,
23,mlbda2,lrc2,,mapsi3,mogpl2,,,
24,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
25,mlbda1,lrc4,,il5,mapsi3,mogpl1,,
26,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
27,mlbda1,lrc2,,il5,mapsi2,model1,,
28,mlbda1,lrc3,,il3,model1,mogpl3,,
29,mlbda1,lrc2,,il3,mapsi5,model1,,
30,mlbda2,,,mapsi5,mogpl1,,,
31,mlbda1,lrc1,,complex1,mapsi2,mogpl2,,
32,mlbda3,lrc2,,bima1,il1,mapsi4,,
33,mlbda1,lrc2,,il5,mapsi3,model1,,
34,mlbda3,lrc1,,il2,mapsi2,mogpl2,,
35,mlbda1,lrc2,,bimaX,il3,mogpl2,,
36,mlbda3,lrc1,,il3,mapsi1,mogpl3,,
37,mlbda2,lrc1,,bima1,mapsi1,mogpl4,,
38,mlbda3,lrc3,,il3,mogpl2,,,
39,mlbda3,lrc1,,il2,mapsi4,mogpl3,,
40,mlbda3,,,mapsi5,,,,
