num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,dlp1,algav3,,,,,,
2,dlp1,algav2,,mlbda1,pr3,,,
3,dlp3,algav3,,il2,lrc3,noyau4,,
4,dlp2,algav3,,il1,lrc2,mlbda4,,
5,dlp2,algav2,,,,,,
6,algav3,,,il5,noyau3,pr3,,
7,dlp1,algav2,,lrc3,mlbda2,pr4,,
8,,,,lrc3,mlbda2,,,
9,dlp2,algav2,,il1,lrc3,pr3,,
10,dlp2,algav3,,lrc3,mlbda1,pr4,,
11,dlp2,algav1,,mlbda3,mogpl4,pr1,,
12,dlp3,algav2,,il1,lrc3,noyau4,,
13,dlp2,algav3,,lrc3,mlbda4,mogpl1,,
14,dlp1,algav1,,mlbda2,,,,
15,dlp1,algav2,,il1,lrc3,pr4,,
16,dlp2,algav3,,il2,lrc3,pr3,,
17,dlp2,algav2,,il2,lrcX,pr4,,
18,dlp3,algav3,,il5,lrc3,mlbda1,,
19,dlp1,algav3,,mlbda2,noyau1,pr4,,
20,dlp1,algav1,,il1,lrc1,mlbda4,,
21,dlp2,algav1,,il2,lrc2,mlbda3,,
22,dlp1,algav2,,il2,lrc1,mlbda4,,
23,dlp1,algav3,,il2,lrc3,mlbda4,,
24,dlp1,algav2,,lrc3,mlbda2,pr3,,
25,dlp3,algav2,,il5,lrc2,,,
26,dlp2,algav1,,il1,lrcX,mlbda4,,
27,dlp3,algav2,,il2,lrc3,noyau4,,
28,dlp3,algav2,,lrc3,mlbda1,pr1,,
29,dlp1,algav1,,il2,lrc4,mlbda4,,
30,dlp3,algav2,,lrc3,noyau4,pr1,,
31,dlp2,algav1,,lrc4,mlbda2,pr4,,
32,dlp1,algav3,,mlbda2,mogpl4,noyau2,,
33,dlp3,algav1,,il1,mlbda3,noyau4,,
34,algav3,,,lrc3,mlbda2,pr4,,
35,dlp3,algav1,,il1,lrc1,mlbda3,,
36,dlp3,algav3,,archi14,mlbda2,noyau2,,
37,,,,il3,lrc4,pr4,,
38,dlp2,algav1,,complex1,lrcX,mogpl1,,
39,dlp1,algav3,,lrc3,mlbda2,pr4,,
40,dlp1,algav1,,il2,lrcX,pr3,,
41,dlp2,algav3,,lrc3,mlbda4,pr1,,
42,dlp1,,,mogpl1,,,,
43,dlp3,algav2,,il2,lrc3,noyau4,,
44,dlp1,algav1,,il2,lrc4,pr4,,
45,dlp1,algav1,,il1,lrcX,mogpl1,,
46,dlp2,algav3,,il2,lrc3,pr4,,
47,dlp3,algav1,,il5,lrcX,mlbda1,,
48,dlp2,algav1,,il1,lrc1,mlbda4,,
49,dlp2,algav1,,il4,mlbda3,mogpl1,,
50,dlp2,algav1,,complex1,lrcX,mlbda4,,
51,dlp3,algav3,,il1,lrc3,noyau4,,
52,dlp2,algav2,,lrc3,mlbda2,mogpl1,,
53,dlp1,algav3,,mlbda1,noyau2,pr4,,
54,dlp1,algav1,,il4,mlbda3,mogpl1,,
55,dlp1,algav1,,il2,lrcX,mogpl1,,
