num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,complex1,lrc2,mogpl4,,
2,mapsi4,bima1,,lrc2,,,,
3,mapsi1,bima1,,il3,lrc2,model1,,
4,mapsi2,bima1,,il2,lrc4,mogpl1,,
5,mapsi1,bima1,,complex1,lrc2,model1,,
6,mapsi4,bima1,,il2,model1,mogpl1,,
7,mapsi1,bima1,,il3,lrc4,mogpl4,,
8,mapsi2,bima1,,il1,model1,mogpl1,,
9,mapsi4,bima1,,il1,model1,mogpl1,,
10,mapsi4,bima1,,il4,model1,mogpl1,,
11,mapsi1,bima1,,il3,model1,mogpl1,,
12,mapsi4,bima1,,lrc4,mogpl1,,,
13,mapsi4,bima1,,il4,model1,,,
14,mapsi4,bima1,,il1,lrc4,mogpl4,,
15,mapsi1,bima1,,il3,lrc2,model1,,
