num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi4,aagb1,il5,lrc4,,,
2,aagb1,,,mogpl2,,,,
3,maths4m0621,aagb1,,,,,,
4,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
5,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
6,maths4m0621,mapsi2,aagb1,complex2,mogpl3,,,
7,aagb1,,,complex2,il4,,,
8,maths4m0621,mapsi5,aagb1,complex2,il3,,,
9,maths4m0621,mapsi4,aagb1,il5,mogpl4,,,
10,aagb1,,,bima1,lrc2,,,
11,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
12,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
13,maths4m0621,mapsi3,aagb1,il5,mogpl4,,,
14,maths4m0621,mapsi5,aagb1,,,,,
15,maths4m0621,mapsi5,aagb1,,,,,
16,,,,bima1,lrc2,,,
17,maths4m0621,aagb1,,lrc3,,,,
18,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
19,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
20,maths4m0621,mapsi4,aagb1,complex2,il5,,,
21,maths4m0621,mapsi5,aagb1,,,,,
22,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
23,maths4m0621,mapsi2,aagb1,lrc4,mogpl3,,,
24,maths4m0621,mapsi4,aagb1,il5,lrc4,,,
25,maths4m0621,mapsi4,aagb1,il5,lrc4,,,
