num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda3,lrc2,,il5,mapsi4,mogpl4,,
2,mlbda3,lrc2,,bima1,il1,mapsi2,,
3,mlbda1,lrc1,,bima1,complex1,mogpl4,,
4,mlbda4,lrc4,,il5,mapsi3,mogpl1,,
5,mlbda4,lrc4,,bima1,il1,mapsi2,,
6,mlbda1,,,il5,model1,,,
7,mlbda2,lrc1,,mapsi1,model1,mogpl3,,
8,mlbda2,lrc1,,mapsi2,model1,mogpl2,,
9,mlbda2,lrc1,,mapsi4,model1,mogpl2,,
10,,,,il1,mapsi3,,,
11,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
12,mlbda1,lrc2,,il5,mapsi3,model1,,
13,mlbda4,lrc4,,bima1,il3,mapsi1,,
14,,,,il5,mapsi4,mogpl1,,
15,mlbda1,lrc1,,complex1,mapsi3,mogpl3,,
16,mlbda1,lrc4,,bima1,il3,mogpl1,,
17,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
18,mlbda2,lrc1,,mapsi4,model1,mogpl3,,
19,lrc2,,,mapsi4,,,,
20,mlbda1,lrc1,,il5,mapsi3,mogpl4,,
21,lrc1,,,bima1,complex2,mapsi4,,
22,mlbda4,lrc1,,bima1,il1,mapsi4,,
23,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
24,mlbda4,lrc2,,bimaX,complex1,mapsi4,,
25,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
26,mlbda3,lrc2,,il3,mapsi1,mogpl2,,
27,mlbda3,lrc2,,il2,mapsi2,mogpl2,,
28,mlbda1,lrc1,,complex1,mapsi2,mogpl3,,
29,mlbda4,lrc2,,il3,mapsi1,mogpl3,,
30,mlbda3,lrc3,,il1,mogpl3,,,
31,mlbda2,lrc2,,complex2,mapsi5,model1,,
32,mlbda1,lrc3,,il3,model1,mogpl3,,
33,mlbda2,lrc2,,complex2,mapsi5,model1,,
34,mlbda4,lrc2,,complex1,mapsi1,mogpl3,,
35,mlbda3,lrc2,,il3,mapsi1,mogpl3,,
36,mlbda4,lrc2,,il1,mapsi4,mogpl3,,
37,lrc3,,,complex2,,,,
38,mlbda3,lrc1,,il1,mapsi2,mogpl3,,
39,mlbda4,lrc4,,bima1,il1,mapsi4,,
40,mlbda2,lrc1,,mapsi4,model1,mogpl3,,
