num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,ares2,complex2,dlp2,pr1,
2,model1,,,mlbda2,noyau4,,,
3,model1,,,aresX,complex1,mlbda1,pr3,
4,model1,,,ares2,dlp3,mapsi5,pr1,
5,model1,,,ares1,complex2,noyau4,pr2,
6,model1,,,complex1,dlp1,mapsi1,noyau3,
7,,,,ares1,complex2,mapsi5,,
8,model1,,,archi11,complex2,noyau3,pr1,
9,model1,,,ares1,complex2,noyau4,pr2,
10,model1,,,archi12,complex1,dlp3,noyau3,
11,model1,,,ares2,complex1,noyau4,pr3,
12,model1,,,archi11,mapsi5,noyau3,pr1,
13,model1,,,ares2,complex1,mapsi4,noyau4,
14,model1,,,complex1,mapsi5,noyau3,pr3,
15,,,,archi12,complex1,dlp3,noyau3,
16,model1,,,archi11,ares2,mapsi5,pr1,
17,model1,,,ares1,complex2,noyau4,pr2,
18,model1,,,ares2,complex1,noyau4,,
19,model1,,,ares2,complex1,dlp3,mapsi5,
20,model1,,,complex1,mapsi1,noyau4,pr3,
21,model1,,,archi11,complex1,mapsi1,pr3,
22,model1,,,mapsi2,noyau4,,,
23,model1,,,ares2,complex1,mapsi4,pr3,
24,model1,,,archi12,complex1,dlp3,noyau3,
25,model1,,,archi11,complex2,noyau2,pr2,
