num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,il3,lrc4,mogpl1,,
2,mapsi1,bima1,,lrc2,model1,,,
3,mapsi1,bima1,,complex1,lrc2,mogpl4,,
4,mapsi4,bima1,,il2,lrc2,model1,,
5,mapsi2,bima1,,mogpl1,,,,
6,mapsi2,bima1,,complex1,lrc2,mogpl4,,
7,mapsi2,bima1,,il1,lrc2,model1,,
8,mapsi1,bima1,,complex1,ilX,lrc1,,
9,mapsi1,bima1,,il3,model1,mogpl1,,
10,mapsi2,bima1,,complex1,model1,mogpl1,,
11,mapsi2,bima1,,lrc2,modelX,mogpl4,,
12,mapsi4,bima1,,complex2,il4,mogpl1,,
13,mapsi1,bima1,,complex1,model1,mogpl1,,
14,mapsi2,bima1,,,,,,
15,mapsi2,bima1,,complex1,model1,mogpl1,,
