num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi3,aagb1,il5,mogpl4,,,
2,maths4m0621,mapsi3,aagb1,il5,lrc4,,,
3,maths4m0621,mapsi4,aagb1,il5,mogpl4,,,
4,maths4m0621,mapsi4,aagb1,bima1,mogpl4,,,
5,maths4m0621,aagb1,,,,,,
6,maths4m0621,mapsi1,,lrc4,,,,
7,maths4m0621,mapsi5,aagb1,complex2,il3,,,
8,maths4m0621,mapsi4,aagb1,bima1,mogpl4,,,
9,maths4m0621,mapsi4,aagb1,lrc4,mogpl2,,,
10,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
11,maths4m0621,mapsi5,aagb1,bimaX,lrcX,,,
12,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
13,maths4m0621,mapsi5,aagb1,,,,,
14,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
15,,,,lrc4,mogpl1,,,
16,maths4m0621,mapsi5,aagb1,,,,,
17,maths4m0621,mapsi2,aagb1,bima1,complex2,,,
18,maths4m0621,mapsi3,aagb1,il5,lrc4,,,
19,maths4m0621,mapsi5,aagb1,lrc4,mogpl4,,,
20,maths4m0621,mapsi3,aagb1,il5,lrc4,,,
21,maths4m0621,mapsi5,aagb1,,,,,
22,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
23,maths4m0621,mapsi4,aagb1,bima1,complex2,,,
24,maths4m0621,mapsi4,aagb1,il5,mogpl4,,,
25,,,,lrc3,mogpl3,,,
