num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl4,lrc1,,bima1,il1,mlbda3,,
2,mogpl4,lrc1,,bima1,complex1,mapsi2,,
3,mogpl3,lrc2,,complex2,ilX,mapsi3,,
4,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
5,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
6,mogpl1,,,il1,mapsi4,mlbda3,,
7,lrc3,,,aagb1,complex1,,,
8,mogpl2,lrc2,,il1,mapsi3,mlbda3,,
9,mogpl3,lrc1,,aagb1,complex1,mapsi2,,
10,mogpl2,lrc3,,aagb1,complex1,mlbdaX,,
11,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
12,mogpl1,lrc3,,complexX,il2,mlbda3,,
13,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
14,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
15,mogpl1,lrc4,,aagb1,bima1,il3,,
16,mogpl3,lrc3,,complex2,ilX,mlbda2,,
17,lrc2,,,complex1,mapsi4,mlbda1,,
18,mogpl2,lrc3,,aagb1,complex1,,,
19,mogpl3,lrc2,,aagb1,complex1,mapsi2,,
20,mogpl3,lrc1,,complex2,il3,mapsiX,,
21,mogpl1,lrc3,,complexX,il3,mlbda3,,
22,mogpl2,lrc2,,complex1,mapsi4,mlbda1,,
23,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
24,mogpl2,lrc1,,complex1,mapsi3,mlbda1,,
25,mogpl4,lrc2,,bima1,il1,mapsi2,,
26,mogpl3,lrc2,,complex2,ilX,mapsi3,,
27,mogpl4,lrc2,,bima1,il1,mlbda3,,
28,mogpl4,lrc2,,bima1,complex1,mlbda1,,
29,mogpl3,lrc1,,complex2,ilX,mapsi2,,
30,mogpl4,lrc1,,complexX,il5,mapsi4,,
31,mogpl4,lrc3,,complexX,il3,mlbda3,,
32,mogpl2,lrc2,,complex2,ilX,mapsi4,,
33,mogpl2,lrc3,,complex1,,,,
34,lrc1,,,bima1,complex1,mapsi2,,
35,mogpl1,lrc3,,complex1,ilX,mlbda1,,
36,mogpl2,lrc3,,complex1,mlbda1,,,
37,mogpl2,lrc2,,complex2,ilX,mapsi4,,
38,mogpl1,lrc4,,bima1,il1,mapsi4,,
39,mogpl1,lrc4,,complexX,il5,mapsi4,,
40,mogpl1,lrc3,,aagbX,il1,mlbda3,,
41,mogpl3,lrc1,,complex2,il3,mapsiX,,
42,mogpl4,lrc2,,complexX,il5,mapsi2,,
43,mogpl4,lrc1,,bima1,complex1,mlbda1,,
44,mogpl1,lrc4,,bima1,mapsi4,mlbda1,,
45,mogpl2,,,complex1,mapsi2,mlbda1,,
