num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,dlp2,algav1,,lrc4,pr4,,,
2,dlp2,algav1,,il2,mlbda3,pr4,,
3,dlp2,algav1,,mlbda1,mogpl4,pr1,,
4,dlp1,algav1,,il2,mlbda3,pr4,,
5,dlp1,algav2,,il4,noyau2,pr4,,
6,dlp2,algav1,,lrc4,mogpl4,pr1,,
7,dlp2,algav1,,complex2,ilX,noyau3,,
8,dlp1,algav3,,,,,,
9,dlp1,algav1,,il1,lrc1,mlbda4,,
10,dlp2,algav1,,il2,mlbda3,pr4,,
11,dlp1,,,lrc1,,,,
12,dlp3,algav1,,lrc4,noyau4,pr1,,
13,dlp3,algav1,,archi14,mlbda1,pr1,,
14,dlp1,algav1,,il2,mlbda3,pr4,,
15,dlp1,algav1,,il2,mlbda3,pr4,,
16,dlp1,algav2,,mlbda2,mogpl4,noyau2,,
17,dlp1,algav2,,il2,lrc3,mogpl1,,
18,dlp2,algav1,,complexX,il2,lrc4,,
19,dlp2,algav3,,mlbda2,mogpl4,noyau2,,
20,dlp1,algav2,,mogpl4,noyau2,pr1,,
21,dlp2,algav2,,il1,lrc3,pr4,,
22,,,,mlbda2,noyau4,,,
23,dlp2,algav1,,il1,lrc1,mlbda4,,
24,dlp3,algav2,,noyau2,,,,
25,dlp2,algav3,,lrc3,mlbda4,pr1,,
26,dlp3,algav1,,il1,mlbda3,noyau4,,
27,dlp2,algav3,,lrc3,mlbda4,pr1,,
28,dlp1,algav3,,il4,mlbda1,mogpl4,,
29,algav1,,,complex1,,,,
30,dlp1,algav3,,il2,mogpl4,pr2,,
31,dlp1,algav1,,il2,lrc4,pr4,,
32,dlp1,algav1,,complex2,il4,mlbdaX,,
33,dlp1,algav1,,il1,lrc4,pr4,,
34,dlp3,algav2,,il2,lrc2,,,
35,dlp3,algav2,,archi14,noyau2,pr1,,
36,dlp2,algav1,,il1,lrc2,mlbda3,,
37,dlp1,algav3,,,,,,
38,dlp3,algav2,,archi13,il2,noyau1,,
39,dlp1,algav1,,il1,lrc4,mogpl1,,
40,,,,il2,mlbda4,mogpl2,,
41,dlp3,algav3,,il1,lrc2,,,
42,dlp1,algav3,,il4,mlbda1,noyau1,,
43,dlp3,algav1,,il1,mlbda3,noyau4,,
44,dlp3,algav1,,lrc4,mlbda1,noyau4,,
45,dlp2,algav1,,il1,lrc4,pr4,,
46,dlp2,algav2,,lrc3,mlbda2,pr4,,
47,dlp1,algav2,,il2,noyau3,pr4,,
48,dlp2,algav1,,lrc4,mlbda2,pr3,,
49,algav1,,,mlbda4,,,,
50,dlp3,algav2,,lrc3,mlbda2,noyau4,,
51,dlp1,algav2,,mlbda1,mogpl4,pr1,,
52,dlp2,algav2,,il1,mlbda4,noyau1,,
53,dlp1,algav2,,il4,noyau2,pr4,,
54,dlp3,algav1,,archi14,il1,mlbda3,,
55,dlp1,algav1,,il2,mlbda3,pr4,,
