num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl1,lrc3,,aagb1,complex2,il5,,
2,mogpl4,lrc2,,il3,mapsi1,,,
3,mogpl3,lrc2,,complex1,mapsi4,mlbda4,,
4,mogpl4,lrc1,,bima1,complex1,mlbda1,,
5,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
6,mogpl2,,,complex1,mapsi1,,,
7,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
8,mogpl3,lrc1,,il2,mapsi3,mlbda3,,
9,mogpl3,lrc1,,aagb1,complex1,mapsi2,,
10,mogpl2,lrc1,,complex1,mapsi1,mlbda4,,
11,mogpl2,lrc2,,complex2,mapsi4,mlbda2,,
12,mogpl4,lrc2,,bima1,il1,mapsi4,,
13,mogpl2,lrc2,,complex1,mapsi1,mlbda4,,
14,,,,complex1,mapsi5,mlbda1,,
15,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
16,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
17,mogpl4,lrc2,,bima1,il2,mapsi2,,
18,mogpl1,lrc4,,il3,mapsi5,mlbda1,,
19,mogpl3,lrc1,,il1,mapsi2,mlbda4,,
20,mogpl3,lrc1,,complex1,mapsi3,mlbda4,,
21,mogpl3,lrc2,,il1,mapsi4,mlbda4,,
22,mogpl1,lrc4,,bima1,il1,mlbda4,,
23,mogpl4,lrc4,,bima1,il3,mapsi1,,
24,mogpl2,lrc2,,complex1,mapsi3,mlbda1,,
25,mogpl2,lrc2,,il1,mapsi4,mlbda3,,
26,mogpl3,lrc2,,il2,mapsi4,mlbda4,,
27,mogpl2,lrc3,,,,,,
28,mogpl1,lrc4,,aagb1,il3,mapsi5,,
29,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
30,,,,bima1,mapsi2,mlbda2,,
31,mogpl4,lrc2,,bima1,complex1,mapsi2,,
32,mogpl2,lrc3,,bimaX,complex2,,,
33,mogpl4,lrc4,,bima1,il3,mapsi1,,
34,mogpl2,lrc1,,complex1,mapsi2,mlbda1,,
35,mogpl2,lrc1,,complex1,mapsi4,mlbda1,,
36,mogpl1,,,aagb1,il5,mapsi2,,
37,mogpl2,lrc1,,aagb1,complex1,mapsi2,,
38,mogpl3,lrc3,,,,,,
39,mogpl3,lrc1,,complex2,mapsi4,mlbda2,,
40,,,,mapsi4,mlbda2,,,
41,mogpl3,lrc3,,,,,,
42,lrc2,,,mapsi5,,,,
43,mogpl2,lrc1,,complex2,mapsi4,mlbda2,,
44,mogpl4,lrc4,,bima1,il1,mapsi2,,
45,mogpl3,,,complex1,mapsi4,mlbda4,,
