num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,dlp1,,,il1,mlbda4,,,
2,dlp1,algav3,,lrc3,mlbda2,pr3,,
3,dlp2,algav3,,il4,noyau2,pr3,,
4,dlp2,algav1,,il2,lrc2,mlbda3,,
5,dlp2,algav3,,il4,mlbda1,pr3,,
6,dlp3,algav2,,il2,lrc3,noyau4,,
7,dlp1,algav2,,il4,noyau2,pr4,,
8,dlp3,algav2,,il2,lrc3,noyau4,,
9,dlp2,algav3,,il1,lrc2,mlbda4,,
10,dlp2,algav2,,il1,lrc3,mlbda4,,
11,dlp3,algav3,,il5,,,,
12,dlp3,algav1,,lrc4,mlbda1,noyau4,,
13,dlp3,algav3,,lrc3,noyau4,pr1,,
14,dlp1,algav3,,mlbda2,noyau1,pr3,,
15,dlp3,algav2,,il1,lrc3,noyau4,,
16,dlp1,algav3,,il4,mlbda1,pr4,,
17,dlp2,algav1,,il1,mlbda3,mogpl1,,
18,dlp2,algav2,,lrc3,mlbda4,pr1,,
19,dlp2,algav2,,il1,lrc3,pr3,,
20,dlp2,algav3,,il4,mlbda1,mogpl1,,
21,dlp2,algav1,,il2,lrc4,mlbda4,,
22,algav3,,,,,,,
23,dlp3,algav2,,il2,lrc3,noyau4,,
24,dlp1,algav2,,lrc3,mogpl4,pr1,,
25,dlp1,,,lrc3,mlbda3,mogpl1,,
26,dlp1,algav3,,lrc3,mogpl4,pr1,,
27,dlp1,algav1,,mlbda3,mogpl4,pr1,,
28,dlp1,algav1,,il4,mlbda3,pr4,,
29,dlp1,algav1,,il1,mogpl4,pr2,,
30,dlp1,algav1,,mlbda3,mogpl4,pr1,,
31,dlp1,algav1,,il1,mlbda3,pr3,,
32,dlp1,algav1,,complex1,lrc2,mlbda4,,
33,dlp2,algav1,,il4,mlbda3,pr3,,
34,dlp1,algav2,,lrc3,mlbda2,pr4,,
35,dlp3,algav1,,il5,lrc2,,,
36,dlp1,algav3,,il2,lrc3,mlbda4,,
37,dlp2,algav3,,il1,lrc3,pr4,,
38,dlp1,,,,,,,
39,dlp1,,,lrc3,mlbda2,pr3,,
40,dlp3,algav3,,il1,lrc3,noyau4,,
41,dlp2,algav2,,mogpl4,noyau1,pr1,,
42,dlp1,algav1,,lrc4,mogpl4,pr1,,
43,dlp1,algav3,,il1,lrc3,mlbda4,,
44,dlp1,algav2,,il4,pr4,,,
45,dlp1,algav1,,il1,lrc2,mlbda3,,
46,dlp1,algav1,,lrc4,mlbda2,pr4,,
47,dlp3,algav2,,il1,lrc3,,,
48,dlp2,algav2,,il4,noyau2,pr3,,
49,dlp3,algav1,,lrc4,noyau4,pr1,,
50,algav1,,,il2,mlbda3,pr4,,
51,dlp2,algav1,,il4,mlbda3,pr4,,
52,dlp2,algav2,,il1,lrc3,pr4,,
53,dlp1,algav1,,complex2,lrc2,mlbda2,,
54,dlp3,algav1,,il5,lrc2,mlbda3,,
55,dlp1,algav3,,il2,lrc3,pr4,,
