num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,il4,model1,mogpl1,,
2,mapsi1,bima1,,il3,lrc4,mogpl1,,
3,mapsi1,bima1,,il4,model1,mogpl1,,
4,mapsi2,bima1,,complex1,lrc2,model1,,
5,mapsi4,bima1,,il1,lrc4,mogpl1,,
6,bima1,,,il4,,,,
7,mapsi2,bima1,,complex2,il4,mogpl1,,
8,mapsi2,bima1,,complex2,il4,model1,,
9,mapsi4,bima1,,il2,model1,mogpl1,,
10,,,,complex2,il5,lrc2,,
11,mapsi1,bima1,,complex1,model1,mogpl1,,
12,mapsi5,,,il4,mogpl1,,,
13,mapsi4,bima1,,il2,lrc2,,,
14,mapsi1,bima1,,complex1,lrc1,model1,,
15,mapsi4,bima1,,complex1,lrc2,mogpl4,,
