num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,noyau4,,,ares1,,,,
2,pr4,noyau1,,il1,,,,
3,pr3,,,dlp1,il1,mlbda3,,
4,pr3,noyau2,,ares3,dlp1,il4,,
5,pr3,noyau1,,archi11,ares3,mlbda2,,
6,pr3,noyau1,,dlp1,il4,mlbda3,,
7,pr3,noyau1,,dlp2,il4,mlbda1,,
8,pr3,noyau3,,algav1,archi14,ares1,,
9,,,,archi12,il3,,,
10,pr4,noyau4,,algav1,ares3,mlbda2,,
11,pr4,noyau2,,aresX,il5,mlbda3,,
12,pr3,noyau2,,archi14,ares3,mlbda2,,
13,pr1,noyau2,,archi14,ares2,dlp3,,
14,pr1,noyau2,,,,,,
15,pr3,noyau3,,algav3,archi14,il1,,
16,pr3,noyau1,,ares3,dlp1,il4,,
17,pr3,noyau4,,aresX,il3,mlbda3,,
18,pr4,,,dlp2,mlbda2,,,
19,pr4,noyau2,,ares3,dlp2,il4,,
20,pr4,noyau1,,ares3,dlp1,il4,,
21,pr3,,,archi14,ares3,il3,,
22,pr4,noyau1,,ares1,dlp1,mlbda3,,
23,pr4,noyau3,,ares3,il5,,,
24,pr2,noyau1,,ares3,dlp3,il5,,
25,pr3,noyau1,,archi11,il2,mlbda3,,
26,,,,ares1,,,,
27,pr3,noyau1,,archi14,il2,mlbda3,,
28,,,,algav2,archi14,il2,,
29,pr4,noyau2,,ares3,dlp1,il4,,
30,pr1,noyau1,,archi14,dlp3,mlbda3,,
31,pr3,noyau1,,dlp1,il4,mlbda3,,
32,pr1,noyau1,,algav3,archi13,dlp3,,
33,pr4,noyau1,,aresX,il3,mlbda3,,
34,noyau4,,,ares2,il3,,,
35,pr2,noyau1,,archi14,dlp3,il2,,
