num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi12,ares1,dlp3,noyau3,
2,model1,,,ares1,mapsi5,pr3,,
3,model1,,,archi13,ares1,dlp3,noyau1,
4,model1,,,archi12,complex1,dlp3,noyau3,
5,model1,,,archi11,dlpX,mlbda1,noyau1,
6,model1,,,complex1,mapsi4,pr3,,
7,model1,,,ares1,mapsi3,noyau4,pr3,
8,,,,ares2,mapsi4,noyau4,pr1,
9,model1,,,ares1,complex2,noyau4,,
10,model1,,,archi12,ares2,dlp3,pr1,
11,model1,,,ares1,dlp2,noyau3,pr3,
12,model1,,,aresX,dlp2,mapsi1,mlbda2,
13,model1,,,archi12,complex1,dlp3,noyau3,
14,model1,,,ares2,complex1,noyau4,pr3,
15,model1,,,ares1,complex2,dlp1,noyau2,
16,model1,,,complex1,mapsi4,noyau4,pr3,
17,model1,,,ares2,complex1,noyau4,pr3,
18,model1,,,archi13,dlp3,mapsi5,pr1,
19,model1,,,ares2,complex2,mapsi5,pr1,
20,model1,,,ares1,complex2,dlp2,noyau3,
21,model1,,,archi12,aresX,dlp3,mlbda2,
22,model1,,,archi13,complex1,noyau1,pr3,
23,model1,,,archi12,complex1,dlp3,pr2,
24,model1,,,complex2,mapsi2,noyau4,pr1,
25,model1,,,ares2,complex1,pr3,,
