num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,lrc1,,,complex1,mapsi5,mlbda1,,
2,mogpl3,lrc1,,aagb1,complex1,mapsi4,,
3,mogpl3,lrc1,,bimaX,complex2,mlbda2,,
4,mogpl3,lrc1,,complex1,mapsi2,mlbda4,,
5,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
6,mogpl4,lrc2,,il1,mapsi5,mlbda3,,
7,mogpl2,lrc2,,complex1,mapsi1,mlbda4,,
8,mogpl2,lrc3,,,,,,
9,mogpl4,lrc2,,bima1,mapsi4,mlbda2,,
10,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
11,mogpl1,lrc4,,il1,mapsi5,mlbda4,,
12,mogpl4,lrc4,,bima1,il3,mapsi1,,
13,mogpl2,lrc1,,complex1,mapsi4,mlbda1,,
14,mogpl3,lrc1,,bimaX,complex1,mapsi1,,
15,mogpl2,lrc3,,complex1,,,,
16,mogpl3,lrc3,,bimaX,complex1,mlbda4,,
17,,,,complex2,mapsi4,mlbda2,,
18,mogpl2,lrc1,,complex1,mapsi1,mlbda4,,
19,mogpl2,lrc4,,bimaX,il2,mapsi4,,
20,lrc4,,,bima1,mlbda2,,,
21,mogpl3,,,complex1,mapsi2,mlbda1,,
22,mogpl4,lrc1,,bima1,complex1,mapsi1,,
23,mogpl2,lrc2,,bimaX,mapsi1,mlbda2,,
24,mogpl3,lrc2,,complex2,mapsi3,mlbda2,,
25,mogpl2,lrc2,,il1,mapsi3,mlbda3,,
26,mogpl1,lrc3,,aagb1,complex2,il5,,
27,mogpl1,,,aagb1,complex2,il5,,
28,mogpl2,,,mapsi4,,,,
29,mogpl4,lrc4,,bimaX,il1,mapsi5,,
30,mogpl2,lrc1,,complex1,mapsi2,mlbda1,,
31,mogpl4,lrc1,,bima1,complex1,mapsi4,,
32,mogpl1,lrc4,,bima1,mapsi4,mlbda2,,
33,mogpl1,lrc4,,,,,,
34,mogpl2,lrc3,,bimaX,complex1,mlbda1,,
35,mogpl3,lrc4,,il1,mapsi4,mlbda4,,
36,mogpl3,lrc2,,bimaX,mapsi4,mlbda2,,
37,mogpl2,lrc1,,complex1,mapsi4,mlbda1,,
38,mogpl2,lrc1,,complex1,mapsi3,mlbda4,,
39,mogpl3,lrc1,,complex1,mapsi3,mlbda4,,
40,mogpl2,lrc3,,aagb1,,,,
41,mogpl3,lrc3,,bimaX,il1,mlbda4,,
42,mogpl1,lrc3,,complex2,il5,,,
43,mogpl3,lrc2,,complex1,mapsi4,mlbda4,,
44,mogpl3,lrc2,,il2,mapsi3,mlbda3,,
45,mogpl3,lrc2,,bimaX,il1,mapsi3,,
