num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda4,lrc1,,il1,mapsi4,mogpl2,,
2,mlbda3,lrc2,,il1,mapsi3,mogpl3,,
3,mlbda3,lrc1,,il1,mapsi3,mogpl2,,
4,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
5,mlbda3,lrc1,,il1,mapsi5,mogpl4,,
6,mlbda4,lrc1,,il2,mapsi2,mogpl2,,
7,lrc3,,,il2,,,,
8,mlbda4,lrc4,,il1,mapsi2,mogpl1,,
9,mlbda1,lrc1,,il5,mapsi4,model1,,
10,mlbda4,lrc2,,bima1,il2,mapsi4,,
11,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
12,mlbda1,lrc3,,bimaX,il5,model1,,
13,mlbda1,lrc1,,il3,mapsi5,model1,,
14,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
15,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
16,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
17,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
18,mlbda3,,,il4,mapsi3,mogpl1,,
19,mlbda1,,,il5,mapsi3,model1,,
20,mlbda4,lrc4,,il2,mapsi4,mogpl1,,
21,mlbda3,lrc2,,il3,mapsi1,mogpl2,,
22,mlbda4,lrc1,,complex1,mapsi1,mogpl3,,
23,lrc1,,,mapsi4,,,,
24,mlbda4,lrc3,,,,,,
25,mlbda1,lrc3,,bimaX,complex1,mogpl1,,
26,mlbda3,lrc2,,il1,mapsi2,mogpl2,,
27,lrc1,,,complex2,il3,mapsi5,,
28,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
29,mlbda2,,,model1,mogpl3,,,
30,mlbda1,lrc2,,il5,mapsi3,model1,,
31,mlbda3,lrc2,,il3,mapsi1,mogpl2,,
32,mlbda1,,,il4,mapsi4,model1,,
33,mlbda2,lrc1,,bima1,mapsi2,mogpl4,,
34,mlbda1,lrc2,,complex1,mapsi4,mogpl3,,
35,mlbda1,lrc1,,complex1,mapsi2,mogpl3,,
36,mlbda3,,,bimaX,il3,mogpl2,,
37,mlbda4,lrc1,,il3,mapsi1,mogpl3,,
38,mlbda3,lrc2,,il2,mapsi4,mogpl3,,
39,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
40,mlbda1,lrc2,,il5,mapsi2,model1,,
