num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,il4,model1,mogpl1,,
2,mapsi1,bima1,,algav2,lrc2,mogpl4,,
3,mapsi2,bima1,,il1,lrc4,mogpl1,,
4,mapsi1,bima1,,il3,lrc2,mogpl4,,
5,mapsi1,bima1,,il3,model1,mogpl1,,
6,,,,il4,model1,mogpl3,,
7,bima1,,,il4,model1,mogpl1,,
8,mapsi2,bima1,,complex1,lrc2,mogpl4,,
9,mapsi4,bima1,,complex2,lrc2,model1,,
10,mapsi1,bima1,,mogpl1,,,,
11,mapsi1,bima1,,il4,model1,mogpl1,,
12,mapsi1,bima1,,il4,model1,mogpl1,,
13,mapsi2,bima1,,complex2,lrc2,model1,,
14,mapsi1,bima1,,,,,,
15,mapsi2,bima1,,complex1,model1,mogpl1,,
