num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr1,noyau2,,archi13,ares3,dlp3,,
2,pr3,noyau2,,archi14,ares3,mlbda2,,
3,pr2,noyau1,,ares3,dlp3,il5,,
4,pr3,noyau3,,algav3,archi14,il1,,
5,pr3,noyau4,,algav1,il4,mlbda3,,
6,pr3,noyau1,,archi14,ares3,mlbda2,,
7,pr1,noyau4,,algav1,ares2,dlp3,,
8,pr4,noyau1,,algav2,ares2,il5,,
9,pr3,noyau2,,dlp2,il1,mlbda3,,
10,pr3,noyau1,,ares3,dlp1,mlbda2,,
11,pr3,noyau2,,dlp2,il4,mlbda1,,
12,pr3,noyau2,,archi14,ares3,mlbda2,,
13,pr3,noyau4,,algav1,ares3,mlbda2,,
14,pr1,noyau2,,algav2,dlp1,mlbda4,,
15,pr4,noyau4,,algav1,il1,mlbda3,,
16,pr4,noyau1,,ares3,dlp1,mlbda2,,
17,pr3,noyau4,,algav1,ares3,mlbda2,,
18,pr1,noyau2,,archi14,dlp3,mlbda3,,
19,pr1,noyau1,,algav2,dlp1,mlbda4,,
20,pr2,noyau1,,ares3,dlp3,il5,,
21,pr3,,,algav1,il1,mlbda3,,
22,pr4,noyau4,,algav1,ares3,il4,,
23,pr2,noyau2,,archi14,dlp3,il2,,
24,pr3,noyau1,,algav2,il5,mlbda1,,
25,pr3,noyau1,,archi14,il4,mlbda3,,
26,pr4,noyau2,,dlp1,il2,mlbda3,,
27,pr1,noyau1,,archi14,dlp3,,,
28,pr1,noyau1,,ares3,dlp1,,,
29,pr1,noyau4,,algav1,dlp3,mlbda1,,
30,pr3,noyau2,,il5,mlbda3,,,
31,pr4,noyau2,,ares3,dlp1,il4,,
32,pr3,,,il1,,,,
33,,,,ares3,il5,,,
34,pr1,noyau1,,archi14,ares3,dlp3,,
35,pr2,noyau4,,algav2,dlp3,il1,,
