num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi11,archi14,,mobj1,noyau3,signal2,,
2,vlsi12,archi13,,esa1,mobj1,signal1,,
3,vlsi11,archi13,,ares1,mobj1,signal2,,
4,vlsi11,archi14,,noyau1,pr1,signal2,,
5,vlsi12,archi12,,mobj2,pr2,signal1,,
6,vlsi12,archi13,,esa1,mobj1,signal1,,
7,vlsi11,archi13,,ares1,mobj1,signal2,,
8,vlsi11,archi14,,mobj1,pr2,signal2,,
9,vlsi11,archi13,,ares1,esa2,mobj2,,
10,vlsi11,archi12,,pr1,,,,
11,,,,ares2,mobj2,signal1,,
12,vlsi12,archi13,,esa2,mobj2,signal1,,
13,vlsi12,archi12,,esa1,pr2,signal1,,
14,vlsi12,archi13,,ares3,esa2,signal1,,
15,vlsi12,archi13,,esa2,mobj2,signal1,,
16,vlsi12,archi11,,ares2,esa2,signal2,,
17,vlsi12,archi12,,esa1,pr2,signal1,,
18,vlsi11,archi12,,pr2,signal2,,,
19,archi13,,,esa1,mobj1,,,
20,vlsi11,archi12,,esa1,noyau3,pr4,,
21,vlsi11,archi13,,esa2,mobj2,pr4,,
22,archi11,,,ares1,esa2,mobj2,,
23,vlsi11,,,esa2,signal2,,,
24,vlsi12,archi12,,esa1,noyau3,signal1,,
25,vlsi12,archi13,,esa1,mobj1,signal1,,
26,vlsi12,archi13,,esa1,mobj1,signal1,,
27,vlsi11,,,mobj2,pr2,,,
28,vlsi11,archi14,,mobj1,pr1,signal2,,
29,vlsi11,archi12,,esa1,noyau3,pr4,,
30,vlsi12,archi11,,ares3,esa2,noyau3,,
31,archi11,,,mobj2,noyau1,pr3,,
32,vlsi12,archi13,,esa1,mobj1,signal1,,
33,vlsi11,,,ares2,signal2,,,
34,vlsi12,archi13,,esa2,mobj2,signal1,,
35,vlsi11,archi13,,ares1,esa2,mobj2,,
36,vlsi12,archi11,,ares2,esa2,signal2,,
37,archi11,,,ares2,esa2,,,
38,vlsi12,archi12,,mobj2,noyau3,signal1,,
39,vlsi12,archi13,,esa1,mobj1,signal1,,
40,vlsi11,archi14,,mobj2,,,,
41,vlsi12,archi14,,ares2,noyau1,signal1,,
42,vlsi11,archi14,,noyau3,,,,
43,archi12,,,ares1,noyau3,,,
44,vlsi12,archi12,,esa1,pr2,signal1,,
45,,,,noyau4,pr1,signal2,,
46,,,,ares1,noyau4,signal1,,
47,vlsi11,archi13,,ares1,esa2,signal2,,
48,vlsi12,archi11,,esa1,mobj1,noyau3,,
49,vlsi11,archi13,,ares1,,,,
50,vlsi12,archi13,,esa1,mobj1,signal1,,
