num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl4,lrc4,,aagb1,bima1,il3,,
2,mogpl3,lrc2,,aagb1,complex1,mapsi4,,
3,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
4,mogpl3,lrc1,,complex2,mapsi3,mlbda2,,
5,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
6,mogpl3,lrc1,,il3,mapsi1,mlbda4,,
7,mogpl2,lrc2,,il3,mapsi1,mlbda3,,
8,mogpl3,lrc1,,complex2,mapsi4,mlbda2,,
9,mogpl3,lrc2,,complex1,mapsi3,,,
10,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
11,mogpl1,lrc4,,il5,mapsi1,mlbda4,,
12,mogpl4,lrc2,,bima1,complex1,mapsi1,,
13,,,,complex2,il5,mapsi3,,
14,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
15,mogpl1,lrc3,,bimaX,mlbda2,,,
16,mogpl4,lrc2,,bima1,complex1,mapsi1,,
17,mogpl2,lrc2,,complex1,mapsi3,mlbda4,,
18,mogpl1,lrc4,,il5,mapsi1,mlbda4,,
19,mogpl2,lrc1,,complex2,mapsi2,mlbda2,,
20,mogpl4,lrc1,,bima1,complex1,mapsi4,,
21,mogpl4,lrc1,,bima1,complex1,mapsi2,,
22,mogpl3,lrc3,,bimaX,il1,mlbda4,,
23,mogpl2,lrc2,,mapsi2,mlbda2,,,
24,,,,complex2,mlbda2,,,
25,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
26,mogpl3,lrc4,,il3,mapsi1,mlbda4,,
27,mogpl4,lrc4,,bima1,mapsi4,mlbda2,,
28,mogpl3,lrc2,,il3,mapsi1,mlbda3,,
29,mogpl3,lrc1,,aagb1,complex1,mapsi4,,
30,mogpl4,lrc2,,il1,mapsi5,mlbda3,,
31,mogpl2,,,complex2,mlbda2,,,
32,mogpl3,,,aagb1,complex1,mapsi2,,
33,mogpl4,lrc4,,bima1,mapsi4,mlbda2,,
34,mogpl1,lrc4,,bima1,il2,mapsi4,,
35,mogpl2,,,il4,mapsi1,,,
36,mogpl3,lrc1,,complex2,mapsi4,mlbda2,,
37,lrc1,,,aagb1,mapsi5,,,
38,mogpl4,lrc2,,bima1,complex1,mapsi4,,
39,mogpl1,lrc3,,complex1,,,,
40,mogpl3,lrc4,,mapsi4,,,,
41,mogpl4,lrc2,,bima1,complex1,mlbda1,,
42,mogpl4,lrc2,,bima1,complex1,mapsi4,,
43,mogpl4,lrc1,,complex1,mapsi4,mlbda1,,
44,mogpl4,lrc1,,aagb1,bima1,il3,,
45,mogpl3,lrc1,,complex2,mapsi4,mlbda2,,
