num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,dlp2,algav1,,il4,mlbda1,pr4,,
2,dlp2,algav1,,il4,mlbda4,,,
3,dlp1,algav3,,il4,mlbda1,noyau2,,
4,dlp1,algav2,,il4,mlbda1,pr4,,
5,,,,lrc2,,,,
6,dlp1,algav1,,complex1,noyau3,pr3,,
7,dlp1,algav2,,lrc3,mogpl4,pr1,,
8,dlp2,algav2,,il2,lrc2,mlbda4,,
9,,,,il5,mlbda3,pr4,,
10,dlp3,algav1,,lrc4,mlbda2,noyau4,,
11,dlp2,algav3,,lrc3,mlbda4,pr1,,
12,dlp2,algav2,,lrc3,mlbda4,mogpl1,,
13,dlp1,algav3,,lrc3,mogpl4,pr1,,
14,dlp2,algav1,,lrc4,mlbda2,pr4,,
15,algav2,,,il5,lrc3,mlbda4,,
16,algav3,,,il5,pr4,,,
17,dlp2,algav3,,il1,lrc3,mogpl1,,
18,dlp2,algav3,,il1,lrc3,pr4,,
19,dlp3,algav3,,lrc3,mlbda2,noyau4,,
20,dlp2,algav1,,il1,lrc2,mlbda4,,
21,,,,il2,mogpl2,pr4,,
22,dlp2,algav2,,lrc3,mlbda2,pr3,,
23,dlp2,algav2,,il2,lrc3,pr4,,
24,dlp2,algav1,,complex1,mlbda1,pr4,,
25,dlp2,algav3,,il2,mlbda4,noyau1,,
26,dlp1,algav3,,il2,lrc3,pr4,,
27,dlp3,algav3,,il2,lrc3,noyau4,,
28,dlp2,algav2,,lrcX,mogpl4,noyau3,,
29,dlp2,algav1,,il4,mlbda3,pr3,,
30,dlp3,algav3,,archi14,il1,lrc2,,
31,dlp2,algav3,,il1,lrc2,mlbda4,,
32,dlp1,algav1,,complex1,mlbda1,pr4,,
33,dlp1,algav3,,il1,lrc3,pr3,,
34,dlp1,algav1,,il1,lrc4,mogpl1,,
35,dlp1,algav3,,lrc3,mlbda2,pr4,,
36,dlp1,algav1,,complexX,il1,pr3,,
37,dlp2,algav2,,,,,,
38,dlp1,algav1,,il2,lrc2,mlbda4,,
39,dlp1,,,il4,,,,
40,dlp1,algav3,,il4,mlbda4,noyau2,,
41,dlp1,algav2,,il1,lrc2,,,
42,dlp2,algav1,,mlbda3,mogpl4,pr1,,
43,dlp2,algav1,,complexX,il4,mlbda4,,
44,dlp3,algav3,,il2,noyau1,pr2,,
45,dlp3,algav1,,il5,lrc1,mlbda3,,
46,dlp3,algav1,,il5,lrc4,mlbda1,,
47,dlp2,algav1,,mlbda1,mogpl4,pr1,,
48,dlp1,algav2,,,,,,
49,dlp3,algav3,,il1,lrc3,noyau4,,
50,dlp1,algav3,,il2,lrc3,pr3,,
51,dlp1,algav1,,il4,mlbda4,mogpl1,,
52,dlp3,algav3,,il1,lrc3,noyau4,,
53,dlp1,algav1,,lrc4,mlbda2,mogpl1,,
54,dlp3,algav1,,archi14,complex1,mlbda1,,
55,dlp3,algav2,,lrc3,noyau4,pr1,,
