num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,il4,model1,mogpl1,,
2,mapsi2,bima1,,complex1,lrc1,mogpl4,,
3,mapsi2,bima1,,complex2,model1,mogpl1,,
4,,,,algav1,lrc2,mogpl3,,
5,mapsi1,bima1,,il3,lrc4,mogpl1,,
6,mapsi4,bima1,,complex2,il4,lrcX,,
7,mapsi1,,,mogpl1,,,,
8,mapsi1,bima1,,il4,model1,mogpl1,,
9,,,,complex1,mogpl2,,,
10,mapsi4,bima1,,il2,lrc2,mogpl4,,
11,mapsi2,bima1,,il1,lrc4,mogpl1,,
12,mapsi2,bima1,,complex2,il4,mogpl1,,
13,mapsi2,bima1,,il2,lrc1,model1,,
14,,,,il5,model1,,,
15,mapsi4,bima1,,il1,lrc2,model1,,
