num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,ares2,complex1,mlbdaX,pr3,
2,model1,,,ares2,complex2,dlp1,noyau2,
3,model1,,,complex1,dlp2,noyau3,pr3,
4,model1,,,ares2,complex1,mapsi5,pr3,
5,model1,,,ares1,dlp3,mapsi5,pr2,
6,model1,,,ares1,complex2,mapsi3,pr2,
7,model1,,,archi11,ares1,complex2,pr2,
8,model1,,,complex2,mapsi3,noyau4,pr2,
9,model1,,,complex1,dlp2,mlbda1,pr3,
10,model1,,,mapsi5,pr1,,,
11,model1,,,archi11,complex1,noyau1,pr2,
12,model1,,,complex1,dlp2,pr2,,
13,model1,,,ares1,dlp3,mapsi5,pr2,
14,model1,,,archi11,complex1,noyau2,pr3,
15,model1,,,archi13,complex1,dlp3,mapsi5,
16,model1,,,complex1,mapsi1,noyau4,pr2,
17,model1,,,ares2,complex1,mapsi5,pr3,
18,model1,,,ares2,complex1,noyau4,pr3,
19,model1,,,mapsi1,mlbda2,noyau4,,
20,,,,ares2,complex1,noyau4,pr4,
21,model1,,,complex1,mapsi5,noyau3,,
22,model1,,,archi13,ares1,dlp3,mapsi5,
23,model1,,,ares1,dlp3,noyau2,pr2,
24,model1,,,ares2,complex1,noyau4,pr3,
25,model1,,,archi13,dlp3,mapsi5,pr1,
