num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda2,lrc1,,complex2,ilX,mapsi3,,
2,mlbda1,lrc3,,il5,model1,mogpl1,,
3,mlbda3,lrc1,,il2,mapsi2,mogpl2,,
4,mlbda3,lrc1,,il3,mapsi1,mogpl3,,
5,mlbda2,lrc1,,mapsi1,model1,mogpl3,,
6,mlbda1,lrc1,,complex1,mapsi5,mogpl4,,
7,mlbda2,lrc2,,mapsi1,model1,mogpl2,,
8,mlbda3,lrc1,,il3,mapsi1,mogpl4,,
9,mlbda1,lrc4,,bimaX,il3,mogpl2,,
10,mlbda2,lrc1,,bima1,mapsi4,model1,,
11,mlbda2,lrc1,,,,,,
12,mlbda4,lrc4,,il5,mapsi3,mogpl1,,
13,mlbda1,lrc4,,,,,,
14,mlbda3,lrc1,,il5,mapsi1,mogpl4,,
15,mlbda3,lrc1,,il2,mapsi4,mogpl3,,
16,mlbda2,lrc1,,bima1,complex2,mapsi4,,
17,mlbda3,lrc1,,il5,mapsi1,mogpl4,,
18,mlbda1,lrc2,,il3,mapsi5,mogpl4,,
19,mlbda2,lrc3,,complex2,ilX,model1,,
20,mlbda3,lrc2,,il2,mapsi3,mogpl2,,
21,mlbda3,lrc1,,il2,mapsi2,mogpl3,,
22,lrc4,,,il1,mapsi2,mogpl1,,
23,mlbda4,lrc1,,il3,mapsi1,mogpl2,,
24,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
25,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
26,mlbda2,lrc3,,bimaX,model1,mogpl3,,
27,mlbda3,,,il2,mapsi3,mogpl2,,
28,mlbda4,lrc1,,bima1,il1,mapsi2,,
29,,,,bima1,il4,mapsi1,,
30,mlbda2,lrc1,,,,,,
31,mlbda3,lrc1,,il2,mapsi2,mogpl3,,
32,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
33,mlbda4,lrc4,,il3,mapsi1,mogpl3,,
34,mlbda3,lrc2,,il2,mapsi3,mogpl3,,
35,mlbda1,lrc3,,il3,model1,mogpl3,,
36,mlbda4,lrc2,,il2,mapsi2,mogpl3,,
37,mlbda4,lrc2,,bima1,il3,mapsi1,,
38,mlbda2,,,mogpl3,,,,
39,mlbda2,lrc1,,complex2,ilX,mapsi5,,
40,mlbda3,lrc1,,complexX,il5,mapsi2,,
