num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,,,,ares1,complex2,noyau4,,
2,model1,,,ares1,complex2,dlp1,pr2,
3,model1,,,ares2,complex1,mapsi4,noyau4,
4,model1,,,ares1,complex2,mapsi3,pr2,
5,,,,archi14,mlbda3,noyau1,pr1,
6,,,,complex1,dlp1,noyau3,,
7,model1,,,archi13,ares1,complex2,noyau2,
8,model1,,,complex1,noyau2,pr2,,
9,model1,,,archi12,complex1,mlbda1,pr3,
10,,,,archi11,complex1,mapsi5,,
11,model1,,,aresX,complex1,pr2,,
12,model1,,,archi12,complex1,dlp3,mlbda1,
13,model1,,,aresX,complex1,dlp2,pr3,
14,model1,,,ares1,mapsi5,pr3,,
15,,,,complex1,dlp3,mapsi5,pr2,
16,model1,,,archi13,ares1,noyau2,pr3,
17,model1,,,ares1,complex2,mapsi5,noyau3,
18,model1,,,aresX,complex1,dlp1,noyau3,
19,model1,,,aresX,mapsi5,noyau3,pr1,
20,model1,,,archi11,mapsi1,noyau3,pr3,
21,model1,,,archi12,complex1,dlp3,pr2,
22,model1,,,archi11,ares1,complex2,noyau1,
23,,,,ares2,complex1,noyau2,pr4,
24,model1,,,archi11,ares1,noyau3,pr3,
25,model1,,,ares1,complex2,noyau4,pr2,
