num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl1,lrc4,,il2,mapsi5,mlbda4,,
2,lrc1,,,bima1,complex1,mlbda1,,
3,mogpl3,lrc1,,aagb1,complex1,mapsi4,,
4,mogpl3,lrc1,,il1,mapsi4,mlbda3,,
5,mogpl3,lrc2,,complex1,mapsi4,mlbda1,,
6,mogpl3,lrc2,,il1,mapsi3,mlbda4,,
7,mogpl4,lrc1,,bima1,complex1,mapsi1,,
8,mogpl3,lrc1,,complex2,il3,mapsiX,,
9,mogpl1,lrc3,,complex2,ilX,mlbda2,,
10,mogpl2,lrc1,,complex2,mapsi4,mlbda2,,
11,mogpl1,lrc4,,il3,mapsi5,mlbda4,,
12,mogpl2,lrc3,,complex1,mlbda1,,,
13,mogpl1,lrc4,,bima1,il1,mlbda4,,
14,lrc2,,,complex1,mapsi4,,,
15,mogpl2,lrc3,,,,,,
16,mogpl1,lrc4,,bima1,il2,mlbda4,,
17,mogpl4,lrc2,,bima1,complex1,mlbda1,,
18,mogpl1,lrc3,,complex2,ilX,mlbda2,,
19,mogpl2,lrc3,,aagb1,complex1,mlbdaX,,
20,mogpl1,,,bima1,il4,,,
21,mogpl2,lrc3,,complex2,mlbda2,,,
22,lrc1,,,bima1,mapsi1,mlbda2,,
23,mogpl2,lrc1,,complex1,mapsi4,,,
24,mogpl4,lrc1,,complexX,il3,mapsi5,,
25,,,,il1,mapsi3,mlbda3,,
26,mogpl3,lrc1,,aagb1,complex1,mapsi3,,
27,mogpl3,lrc3,,complex2,ilX,mlbda2,,
28,mogpl2,lrc2,,complex1,ilX,mapsi4,,
29,mogpl3,lrc1,,il1,mapsi2,mlbda3,,
30,mogpl1,lrc4,,il1,mapsi5,mlbda4,,
31,mogpl2,lrc1,,complex1,mapsi4,,,
32,mogpl3,lrc1,,complex1,mapsi4,mlbda4,,
33,mogpl4,lrc1,,bima1,complex1,mapsi2,,
34,lrc2,,,bima1,mapsi4,mlbda4,,
35,mogpl4,lrc2,,bima1,complex1,mapsi1,,
36,mogpl2,lrc1,,il2,mapsi3,mlbda3,,
37,mogpl4,lrc1,,bima1,complex1,,,
38,mogpl1,lrc3,,complex2,il5,mlbdaX,,
39,mogpl2,lrc2,,complex2,mapsi4,mlbda2,,
40,mogpl2,lrc2,,mlbda2,,,,
41,mogpl3,,,complex2,mapsi3,mlbda2,,
42,mogpl4,lrc1,,bima1,complex1,mapsi4,,
43,mogpl3,lrc3,,aagb1,complex2,mlbdaX,,
44,mogpl2,lrc2,,complex1,mapsi3,mlbda4,,
45,mogpl2,lrc2,,complex1,mapsi3,mlbda4,,
