num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl2,lrc1,,complex1,mapsi1,,,
2,mogpl3,lrc2,,complex2,ilX,mapsi4,,
3,mogpl4,lrc4,,il2,mapsi5,,,
4,mogpl1,lrc4,,bima1,mapsi2,mlbda2,,
5,mogpl3,lrc2,,complex2,mapsi3,mlbda2,,
6,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
7,mogpl1,lrc4,,il3,mapsi5,mlbda1,,
8,lrc1,,,mapsi1,,,,
9,mogpl4,lrc1,,bima1,complex1,mapsi4,,
10,mogpl1,lrc4,,bima1,mapsi4,mlbda2,,
11,mogpl4,lrc1,,bima1,il2,mapsi4,,
12,mogpl3,lrc4,,bimaX,mapsi3,mlbda2,,
13,mogpl4,lrc1,,complex1,mapsi5,mlbda1,,
14,mogpl2,lrc2,,complex1,mapsi2,mlbda1,,
15,mogpl2,lrc4,,mapsi1,mlbda2,,,
16,mogpl4,lrc1,,bima1,complex1,mapsi1,,
17,mogpl2,lrc3,,bimaX,complex1,,,
18,mogpl4,lrc4,,bimaX,il2,mapsi5,,
19,mogpl4,lrc4,,aagb1,il5,mapsi2,,
20,mogpl1,lrc4,,aagb1,mapsi4,mlbdaX,,
21,lrc2,,,complex1,mapsi4,mlbda4,,
22,lrc3,,,complex2,il5,mlbdaX,,
23,,,,bima1,il3,mapsi1,,
24,mogpl3,lrc3,,complex2,ilX,mlbda2,,
25,mogpl3,lrc2,,complex2,mapsi3,mlbda2,,
26,mogpl2,lrc1,,complex1,mapsi2,mlbda4,,
27,mogpl2,lrc1,,complex2,mapsi4,mlbda2,,
28,mogpl2,lrc1,,complex1,mapsi3,mlbda4,,
29,mogpl4,lrc2,,complexX,il3,mapsi5,,
30,mogpl4,lrc1,,complexX,il3,mapsi5,,
31,mogpl3,lrc1,,complex2,ilX,mapsi3,,
32,mogpl3,lrc1,,aagb1,complex1,mapsi2,,
33,mogpl1,lrc4,,bima1,mapsi2,mlbda2,,
34,mogpl2,lrc3,,mlbda2,,,,
35,mogpl2,lrc1,,complex2,il3,mapsiX,,
36,mogpl3,lrc2,,aagb1,complex1,mapsi2,,
37,mogpl2,lrc1,,mapsi3,mlbda2,,,
38,mogpl3,lrc3,,il1,mlbda3,,,
39,mogpl3,lrc2,,complex2,mapsi2,mlbda2,,
40,,,,bima1,mapsi4,mlbda2,,
41,mogpl2,lrc1,,complex1,mapsi2,mlbda4,,
42,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
43,mogpl4,lrc2,,complexX,il3,mapsi5,,
44,mogpl3,lrc2,,complexX,il2,mapsi3,,
45,mogpl2,lrc2,,complex2,ilX,mapsi2,,
