num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi4,bima1,,il1,lrc2,model1,,
2,bima1,,,complex1,mogpl1,,,
3,mapsi2,bima1,,complex2,il4,model1,,
4,mapsi4,bima1,,complex2,ilX,lrc2,,
5,mapsi1,bima1,,lrc4,modelX,mogpl1,,
6,mapsi1,bima1,,lrc4,modelX,mogpl4,,
7,mapsi2,bima1,,lrcX,model1,mogpl1,,
8,mapsi2,bima1,,complex1,lrc1,model1,,
9,mapsi1,bima1,,algav2,il4,mogpl1,,
10,mapsi1,bima1,,lrc4,modelX,mogpl1,,
11,mapsi4,bima1,,complex2,il4,model1,,
12,mapsi2,bima1,,il1,model1,mogpl1,,
13,mapsi1,bima1,,il3,lrc4,mogpl1,,
14,bima1,,,complex1,lrc1,,,
15,mapsi4,bima1,,il1,model1,mogpl1,,
